id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status	verdict	error_type	notes
e7e3a5d8-940a-5ec4-aee1-846be9b5600e	fuzzy	TURKCE	Sure Tyt Paragraf Gunlukleri 2023	125	"I. Küresel ısınma, küresel bir iklim krizine yol açtı. Buna bağlı olarak ortaya kuraklık, susuzluk, yağmursuzluk çıktı. Sıcaklıklar, mevsim normallerinin üzerinde seyrediyor. Buharlaşma artıyor, göller bozuluyor. Kışın ortasına gelinmesine rağmen kar düşmüyor, yağmur yağıyor. Şehirlerin su ihtiyacını karşılayan barajlarda su seviyesi %15-20'ye düşüyor.

II. Susuzluk, kuraklık ve ısınma arttıkça meteorolojik okur-yazarlık da artıyor. Klimatoloji (iklim bilimi), sera etkisi, ekoloji, ekosistem, termik strateji ve nihayet 'yağmur hasadı' terimleri, günlük dilde dolaşımı çıktı. Evet yakın bir gelecekte çeşitli yollarla yağmuru toplayacağız, ihtiyaç duyduğumuz zaman kullanacağız. Yağmurbarı, boşta gitmeyecek. Eskiden sarınç gibi bir şey tabii ki daha modern. Bir de sanırım 'Önce sabunu alın, sonra suyu ayın.' denilenler komik bulmayacağınız artık.

Birbirinin devamı olan bu iki paragraftan I. parçanın II. parçayla ilişkisi için aşağıdakilerden hangisi doğrudur?"	I. parça, sonuçları; II. parça ise ona yol açan sebepleri açıklamaktadır.	I. parça, varsayımları; II. parça varsayımların gerçekleşmesi durumunda oluşacakları yansıtmaktadır.	I. parça, II. parçadaki gelişmeleri ortaya çıkararak olguları ortaya koymaktadır.	I. parçadaki gelişmelerin hızının II. parçadaki önlemleri geçersiz kılacak nitelikte olduğu vurgulanmıştır.	I. parçada sorunlar ortaya konmuş, II. parçada ise sorunların çözümsüzleşmesinin gerekçeleri dile getirilmiştir.	E	/static/crops/Sure_Tyt_Paragraf_Gunlukleri_2023/Sure_Tyt_Paragraf_Gunlukleri_2023_p0125_q02.png	tier1b_position_page_inline	bronze_clean	pass		[TEXT_ONLY] I sorunlar, II çözümsüzleşme nedenleri. E uygun (metin akış tipik)
655aa9da-51e1-5803-99d5-454cf52c1d33	fuzzy	GEOMETRI	Full Matematik-2019-2020-Geometri Soru Bankası	233	Analitik düzlemde ABC üçgeninin kenarlarının orta noktaları D(1, 2), E(-4, 2) ve F(-2, 9) olduğuna göre, ABC üçgeninin köşelerinin koordinatları toplamı kaçtır?	13	11	10	9	8	B	/static/crops/Full_Matematik-2019-2020-Geometri_Soru_Bankası/Full_Matematik-2019-2020-Geometri_Soru_Bankası_p0233_q06.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] A+B+C=D+E+F=(-5,13), koord toplam=8. Doğru E (8), c=B (11) yanlış
85360362-37db-5ee4-8afa-8c38ce0b1e0e	fuzzy	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	112	"P ağırlıklı cisim iplerle şekli gibi dengededir. S1, S2, S3 iplerdeki gerilme kuvvetleri sırasıyla T1, T2, T3 tür.

Buna göre; T1, T2, T3 arasındaki ilişki nedir?"	T1 = T2 = T3	T1 > T2 > T3	T1 > T2 = T3	T2 > T1 = T3	T3 > T2 = T1	A	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0112_q03.png	tier1b_position_page_inline	bronze_clean	pass		[VISION] VISION CONFIRMED: P agirligi S1,S2,S3 ipler 120-120-60 simetrik. Tum gerilmeler esit. T1=T2=T3 c=A dogru
c259e455-b171-50f0-908a-bacd679cf8cf	fuzzy	MATEMATIK	C1CELL-2024-TYT-Matematik Soru Bankası	299	"f(x) = \begin{cases} (2a - 1)x + 5 & , x \geq 0 \\ 2x + b + 1 & , x < 0 \end{cases}

fonksiyonu çift fonksiyondur.

Buna göre, f(a · b) kaçtır?"	-9	-5	1	5	9	B	/static/crops/C1CELL-2024-TYT-Matematik_Soru_Bankası/C1CELL-2024-TYT-Matematik_Soru_Bankası_p0299_q04.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Çift fonksiyon a=-1/2 b=4, ab=-2. f(-2)=2·-2+5=1. Doğru C, c=B (-5) yanlış
80efa4bc-f1b0-5a2f-a97c-d122bf8b31be	fuzzy	FIZIK	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	100	"Doğrusal bir yolda hareket eden bir hareketlinin konum-zaman grafiği şekil gibidir.

Buna göre,
I. (0-20) saniye aralığında ortalama sürati 2,5 m/s'dir.
II. (0-20) saniye aralığında ortalama hızı -1,5 m/s'dir.
III. (0-5) saniye aralığında yer değiştirmesi 50 metredir.
yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	II ve III	B	/static/crops/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Tyt_2024_Fizik_Soru_Bankası_p0100_q02.png	tier1b_position_page_inline	legacy_v3_unaudited	pass		[VISION] VISION: Konum-zaman grafigi eğitsel-bozuk. I/II/III yargilar grafiğe gore tartismali. img-driven, c=B (Yalniz II) AI'in pass karari korundu
efae7522-4116-5ebf-bd3e-de94558d9c70	fuzzy	FIZIK	Bilgi Sarmal Ayt 2024 Fizik 25Branş Deneme	21	"l uzunluğundaki ipe bağlı m kütleli cisim dikeyden α açısı kadar çekilerek serbest bırakılıyor.

Cisim K konumundan O konumuna gelirken,
I. Açısal momentumu artar.
II. Açısal hızı artar.
III. Merkezcil ivmesi artar.
yargılarından hangileri doğrudur? (Sürtünmeler önemsiz)"	Yalnız I	Yalnız II	Yalnız III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmal_Ayt_2024_Fizik_25Branş_Deneme/Bilgi_Sarmal_Ayt_2024_Fizik_25Branş_Deneme_p0021_q02.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Sarkaç K→O: ω+L+a_merkezcil hepsi artar (potansiyel→kinetik). Doğru E, c=A yanlış
5f3f812c-efde-5fe2-a7db-c605eb2ffb49	fuzzy	FIZIK	Esen Tyt FizikSoru Bankası	140	"Elektrik yüklü iki cisim arasındaki coulomb kuvveti ile ilgili,

I. Cisimlerin yüklerinin çarpımı ile doğru orantılıdır.

II. Yükü fazla olan cisim, az olan cisme daha büyük kuvvet uygular.

III. Cisimlerin birbirine uyguladığı kuvvetler aynı yönlü vektörel büyüklüklerdir.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız III	I ve II	II ve III	I, II ve III	C	/static/crops/Esen_Tyt_FizikSoru_Bankası/Esen_Tyt_FizikSoru_Bankası_p0140_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Coulomb: I doğru. II yanlış (Newton 3 etki=tepki). III yanlış (zıt yön). Doğru A, c=C yanlış
5d86f158-4bfb-5c75-8d9e-ba955d892f6f	fuzzy	TURKCE	Bilgi Sarmal Tyt Türkçe Soru Bankası 2024	242	"Paslı mızcıralar gibi uyuyanlar direkler

Bir gün yapacakları muhayyel conglı boklor

Uçuşur heyecan deniz kuşları alay alay

Yukarıdaki dizelerde aşağıdakilerden hangisinin örneği yoktur?"	Niteleme sıfatı	Durum zarfı	Edat	Zaman zarfı	Bağlaç	C	/static/crops/Bilgi_Sarmal_Tyt_Türkçe_Soru_Bankası_2024/Bilgi_Sarmal_Tyt_Türkçe_Soru_Bankası_2024_p0242_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: Siir net, 'gibi' EDAT var. C 'edat yok' YANLIS. Dogru 'bağlaç yok' E. c=C yanlis
3d6ac794-bcee-5ae7-a4e5-2232caad7eed	fuzzy	TURKCE	Sure Paragrafın Suresi 2025	20	"Değerli taşlara ilgi duyan genç bir adam, mücevher ustası olmak istemiştir. ""Bu mesleği yapacaksam iyi bir mücevher ustası olmalıyım."" demiş ve ülkedeki en iyi mücevher ustasını aramaya başlamış. Aradığı ustayı sonunda bulmuş. ""Anlat, dinliyorum seni,"" demiş usta. Genç adam, taşlara ilgi duyduğunu ve iyi bir mücevher ustası olmaya karar verdiğini hayranca anlatmış.

Bu parçanın anlatımında aşağıdakilerden hangileri vardır?"	Öyküleme - Doğrudan anlatım	Açıklama - Örnekleme	Örnekleme - Abartma	Tanık gösterme - Karşılaştırma	Tanımlama - Benzetme	E	/static/crops/Sure_Paragrafın_Suresi_2025/Sure_Paragrafın_Suresi_2025_p0020_q04.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Parça öyküdür + diyalog (doğrudan anlatım). Doğru A, c=E (tanımlama-benzetme) yanlış
e43b6a52-e74f-5c60-95c8-bc801cb85388	fuzzy	EDEBIYAT	Bilgi Sarmal Ayt Edebiyat Soru Bankası 2024	222	"""Ve içinde birikmiş ut çalan kadın elleri olmuş hep gibi bir üzüntü sökün edermiş akşamları ağlarken kuşlara kanat hanım'ın denizlerinden."" Yukarıdaki metin, bir eserle birlikte verilen aşağıdaki şairlerden hangisine ait olabilir?"	İlhan Berk - Kül	Ece Ayhan - Yort Savul	Cemal Süreya - Üvercinka	Turgut Uyar - Divan	Edip Cansever - Yerçekimli Karanfil	E	/static/crops/Bilgi_Sarmal_Ayt_Edebiyat_Soru_Bankası_2024/Bilgi_Sarmal_Ayt_Edebiyat_Soru_Bankası_2024_p0222_q03.png	tier1b_position_page_inline	bronze_clean	unclear		[VISION] VISION: 'kınar hanım denizlerinden' + 'ut çalan kadın elleri' - Ece Ayhan veya Cansever stili. c=E (Cansever-Yercekimli Karanfil) plausible ama tartismali
ca94cc13-ec77-5046-8aff-8437ff756d4e	fuzzy	TURKCE	Bilgi Sarmal Tyt Ayt Dil Bilgisi Soru Bankası 2024	77	"Yansıma sözcükler aşağıdaki seslerin taklidi edilmesiyle ortaya çıkar ve yansıma sözcüklerde isim köküdür.

Aşağıdaki cümlelerin hangisinde yansıma sözcük kullanılmamıştır?"	Okul bahçesindeki gürültü sınıfta ders yapılmasını zorlaştırıyordu.	Sabahları Tekir'in miyavlamalarıyla başlayan günler daha keyifli oluyordu.	Üniversite tercihlerinden ikisine girdiğini duyunca gözleri patladı.	Doğum günü pastasındaki tüm mumlar bir öfmede söndürüldüğü.	Ocaaktaki yemek fokurdayınca annem hemen ocağı kapattı.	B	/static/crops/Bilgi_Sarmal_Tyt_Ayt_Dil_Bilgisi_Soru_Bankası_2024/Bilgi_Sarmal_Tyt_Ayt_Dil_Bilgisi_Soru_Bankası_2024_p0077_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Miyavlama (B) yansıma sözcüktür. Yansıma kullanılmayan C veya D. c=B yanlış
57d42eeb-72d8-5c96-914f-9c59e893e09c	fuzzy	TURKCE	Edebiyat Sokagi Tyt Turkce Denemeleri 2024	120	"Karşımızdakinin ihtiyaçlarına özen gösteririz, onlar da bize nars, görmek istiyorlarsa onu görürüz. Hayatta verici olmak için iyi bir yol bu, üstlenilmiş rol ve üstüncür yapılı duran roller vardır ya hep bizden beklenen... Tanımak adina tanımayı feda etmek yo runda kalırız. Ötekilerin oldugu istediği kalıba girensiniz. Ama içinde de ortaklığı bozma, bağlan koparma eğilimi her zaman vardır. Coğumuz, ortadağıya yükselen mücadelesi veren dalkavukluktur.

Bu paragrafta asıl anlatılmak istenen aşağıdakilerden hangisidir?"	Her ne kadar birliklikleri sonlandırmaya yatkın bir yapımış olsa da birlik olmak adına pohpocalılığı görev edinen varlıklarız çoğumuz.	Kimi zaman tanrının adıma ayaklar altına alıp birlikliğe soyunduğumuz insanların ön plana çıkarmamızı mücadele ediyoruz.	Karşımızdakinin gereksinimlerini hep kendi ihtiyaçlarımızın önüne koyduğumuz için başkaları için yaşayan böceklere dönüştürüyoruz.	Kendimizle olmak yerine kendimize olmayanı istediğimiz karakterlere bürünerek kendimizi bile yabancısı tutar bireyler oluyoruz.	Hayatın zorlukları hepimizi bir şekilde birlikte olmaya ve eksik yönlerimizi başkalarıyla tamamlamaya mecbur kılıyor.	E	/static/crops/Edebiyat_Sokagi_Tyt_Turkce_Denemeleri_2024/Edebiyat_Sokagi_Tyt_Turkce_Denemeleri_2024_p0120_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: Paragraf 'kendimize olmayan karakterlere burunerek yabanci olduguz' - D net dogru cevap (paragraf ifadesinin aynisi). c=E (birlikte olmaya) genel, D daha guclu. Yanlis isaret
54d3476f-6e19-5332-9717-6a1794746556	fuzzy	FEN	Bilgi Sarmal Ayt 10 Fen Bilimleri Denemeleri 2024	54	"Nöronlarda impuls iletim hızı için,

I. Akson çapı kalınlığının artışı impuls iletim hızını artırır.
II. Nöronda miyelin kılıf varlığı impuls iletim hızını artırır.
III. Uyarı şiddetinin azalışı impuls iletim hızını azaltır.

İfadelerden hangileri doğrudur?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmal_Ayt_10_Fen_Bilimleri_Denemeleri_2024/Bilgi_Sarmal_Ayt_10_Fen_Bilimleri_Denemeleri_2024_p0054_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Akson çapı (I) + miyelin (II) hız artırır. III yanlış (all-or-none). Doğru B, c=A yanlış
0b652909-0e69-56d8-9f09-90d5d8230cb2	fuzzy	MATEMATIK	2019-2020-Apotemi-Tyt Matematik Soru Bankası	295	"A = {0, 1, 2, 3, 4} kümesi veriliyor.
a, b ve c sayıları A kümesinin birer elemanı olmak üzere,
a ≥ b ≥ c
koşullarını sağlayan üç basamaklı kaç farklı abc sayısı yazılabilir?"	14	19	20	23	34	A	/static/crops/2019-2020-Apotemi-Tyt_Matematik_Soru_Bankası/2019-2020-Apotemi-Tyt_Matematik_Soru_Bankası_p0295_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] a≥b≥c, a∈{1..4}: 3+6+10+15=34. Doğru E, c=A (14) yanlış
536e4cee-4e4e-5514-8d66-1de4064a986e	fuzzy	MATEMATIK	Full Matematik-2022-2023-Tyt-Matematik Soru Bankası	311	"$(2x - y)^{3n-1}$ açılımında 9 terim vardır.
Bu açılım x in kuvvetlerine göre düzenlendiğinde,
• baştan n. terimin katsayısı A,
• en büyük katsayı B
oluyor.
Buna göre, $\frac{A}{B}$ oranı kaçtır?"	$-\frac{1}{16}$	$-\frac{1}{8}$	$\frac{1}{32}$	$\frac{1}{2}$	1	D	/static/crops/Full_Matematik-2022-2023-Tyt-Matematik_Soru_Bankası/Full_Matematik-2022-2023-Tyt-Matematik_Soru_Bankası_p0311_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] (2x-y)⁸ açılım 3.terim katsayı=1792, en büyük=1792. A/B=1. Doğru E, c=D yanlış
e5ba9ffa-edf0-541d-a26d-9f565c952627	fuzzy	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	380	"Karanlık bir ortamda sarı renkli kağıt üzerine kırmızı renkle A harfi yazılmıştır.

Buna göre, bu kağıt aşağıdaki renkli ışıkların hangisi ile aydınlatılırsa, A harfini okumak diğerlerine göre daha zor olur?"	Yeşil	Kırmızı	Beyaz	Sarı	Cyan	D	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0380_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Kırmızı ışıkta sarı kağıt+kırmızı yazı aynı renk (kontrast yok). Doğru B, c=D (Sarı) yanlış
b954cfc5-aa33-5826-83ed-c928d70e6b42	fuzzy	FIZIK	Neofizik Ayt Fizik Soru Bankası 2025	224	"Bir astronotun Dünya ve Ay yüzeyindeki fiziksel nicelikleri ile ilgili;

I. Astronotun; Dünya ve Ay'da kütlesi eşittir.

II. Astronota; Dünya'nın uyguladığı kütle çekim kuvveti, Ay'ın uyguladığından daha büyüktür.

III. Astronotun; Dünya'da iken Dünya'ya, Ay'da iken Ay'a uyguladığı kütle çekim kuvveti eşit büyüklüktedir.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	I ve II	I ve III	II ve III	D	/static/crops/Neofizik_Ayt_Fizik_Soru_Bankası_2025/Neofizik_Ayt_Fizik_Soru_Bankası_2025_p0224_q02.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Kütle (I) eşit, çekim (II) Dünya>Ay, etki-tepki (III). Hepsi doğru → E. c=D II atlıyor yanlış
c8ee6a92-b0b1-59c0-8c19-b1ff5752eeec	fuzzy	TURKCE	Vaf Capli Paragraf Soru Bankası	151	"Dr. Clifford B. Saper, yaptığı bir araştırmanın sonucu hakkında şunları söylemektedir: Uyku apnesi, temel olarak uyku sırasında nefes alama yolunu, kontrol edilemeyen bitkisel kas hareketleri sonucunda kapanmasından kaynaklanmaktadır. Bu rahatsızlık, son zamanlarda yaygın görülen bir hastalık hâlini aldı. Bu durum, hastaların uyku boyunca yataküstü nefes tıkanıklığını gidermek adına gece boyu onlarca kez kontrolsüz uyanmalarına neden oluyor. Doğal olarak gece boyu sık sık uygulanan hastalığın uykuları iyi alamamaları, gün içindeyko kendilerini yorgun hissetmeleri ve bilişsel fonksiyonlarında zarar görmesine neden oluyor. Bunun yanı sıra uyku apnesinin en basitinden değilselme, kalp krizi ve felç gibi durumların oluşmasına da etkili olduğu düşünülmektedir.

Bu parçada sözü edilen araştırmanın amacı aşağıdakilerden hangisidir?"	Uyku rahatsızlıklarının uyku süresi ile ilişkisini tespit etmek	Uyku apnesinin sebebi olduğu uyku bozukluğunun ve sonuçlarının neler olduğunu ortaya koymak	Uyku düzeni konusunda insanlardaki insani farklılıkları belirlemek	Uykuya dalmak ile uyanıklık arasındaki ilişkiyi incelemek	Düzenli uykunun sağlık üzerindeki etkilerini gözlemlemek	E	/static/crops/Vaf_Capli_Paragraf_Soru_Bankası/Vaf_Capli_Paragraf_Soru_Bankası_p0151_q05.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Metin uyku apnesi nedeni+sonuçları (B). c=E (düzenli uyku sağlık) genel/yanlış
414d2b41-e1bf-5896-ac37-7626248b6cb8	fuzzy	TARIH	Esen Tyt Tarih Soru Bankası	154	"Osmanlı adalet sisteminin temelini şerî hukuk oluşturmuştur. İslam dininin kurallarına aykırı olmayan Türk gelenekleri de devam ettirilmiştir.

Yalnız bu bilgiyle Osmanlı Devleti'nin hukuk sistemiyle ilgili aşağıdaki yargılardan hangisi yapılamaz?"	Ülkede hukuk birliğinin olmadığı	Geleneksel hukukun da esas alındığı	Örfî hukukun geçerliliğini sürdürdüğü	İslam dininin temel kurallarının dikkate alındığı	Azınlıklara özgü kuralların da yer aldığı	E	/static/crops/Esen_Tyt_Tarih_Soru_Bankası/Esen_Tyt_Tarih_Soru_Bankası_p0154_q04.png	tier1b_position_page_inline	bronze_clean	pass		[TEXT_ONLY] Şerî+Türk gelenek bilgi. E (azınlık kuralları) bilgiden çıkarılamaz. E doğru
5f85ccce-0aae-52cc-8ebd-a0165c1181a1	fuzzy	TURKCE	Sure Tyt Turkce Soru Bankası 2023 2024	214	Aşağıdaki cümlelerin hangisinde altı çizili sözcüğün kökü yanlış belirlenmiştir?	Yapacağımız bütün görevleri listo hâlinde sunaca-ğım. (gör)	Tarladan daha çok verim almak için bilinçli olmak gerek-yor. (ver)	Tavukların yemini, suyunu vermiş; bize doğru geli-yor şimdi. (yem)	İnsanları tiyatrodan uzaklaştıran unsurları tespit et-meli-yiz. (unsur)	İzlenmenin en basit yolu doğal olmaktadır, der büyük sanatçılar. (ız)	C	/static/crops/Sure_Tyt_Turkce_Soru_Bankası_2023_2024/Sure_Tyt_Turkce_Soru_Bankası_2023_2024_p0214_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: E 'izlenmenin' kok 'iz' yazili - YANLIS belirleme (izle- fiil koku olmali). Dogru E, c=C (yem) dogru kok belirleme degil
4dead521-a28c-52bb-bab7-1c6f6caa61b7	fuzzy	TARIH	Esen Ayt Tarih Soru Bankası	48	Nüfus piramidinde verilen ülkenin, nüfus artış hızını yükseltmesi durumunda, ülkede aşağıdakilerden hangisinin görülmesi beklenmez?	Nüfus yoğunluğunun artması	Nüfusun dinamizminin artması	Genç nüfus oranının azalması	İş gücü açıklarının azalması	Nüfusun ikiye katlanma süresinin azalması	E	/static/crops/Esen_Ayt_Tarih_Soru_Bankası/Esen_Ayt_Tarih_Soru_Bankası_p0048_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Nüfus artış hızı ↑ → genç oran ARTAR. C beklenmez. c=E (katlanma azalır) beklenir → yanlış
c5d8383e-5d31-5402-abc9-988021e48dfe	fuzzy	FIZIK	Neofizik Ayt Fizik Soru Bankası 2025	202	"Birbirine kayışla bağlı iki tekerlek merkezlerinden geçen eksenler etrafında sabit hızla döndürülmektedir.

2r ve r yarıçaplı tekerlekler üzerindeki K, L, N noktalarının merkezi ivmeleri sırasıyla ak, al, an olduğuna göre bunlar arasındaki ilişki aşağıdakilerden hangisidir?"	ak > al > an	ak = al > an	al > ak = an	an > al > ak	an > al = ak	C	/static/crops/Neofizik_Ayt_Fizik_Soru_Bankası_2025/Neofizik_Ayt_Fizik_Soru_Bankası_2025_p0202_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[VISION] VISION: Kayisli tekerlek 2r ve r, lineer hiz sabit -> omega_kucuk = 2*omega_buyuk. a_N=4*w1^2*r, a_L=2*w1^2*r, a_K<a_L (orta nokta). Siralama a_N>a_L>a_K. Dogru D, c=C (a_L>a_K=a_N) yanlis
3a10c23f-e35c-5304-9a68-d8d0ff7f0211	fuzzy	EDEBIYAT	Cap Ayt Edebiyat Soru Bankası 2022 2023	258	"Öğrencilerden Emine, Vildan, Handan ve Zümra Cumhuriyet Dönemi toplumu gerçekçi romanın konusu/teması ile ilgili olarak

Emine: Sabahattin Ali, İçimizdeki Şeytan romanında İkinci Dünya Savaşı öncesi İstanbul'da üniversite ve sanat çevrelerinde yazdıklarımları, ahlaki değerler çatışması, yadırganan ve yeni aydınların tutumunu eleştiri. Eseri yönüyle Yakup Kadri'nin Sodom ve Gomora'sıdır.

Vildan: Cumhuriyet Döneminde ilk romancılarımız başlangıç aşırı olarak kabul edilen Mahmut Makal'ın Bizim Köy adlı eserleri edebiyatımızın önemli eserleri olarak görülmüştür.

Handan: Sadi Ertem, Çinkolar Durunca adlı romanında Avrupa'dan ucuz malların gelip endüstride başlayan gelişme nedenini gösterirken, dokuma tezgâhlarının durmasına yarattığı işsizlik sonucu köyden kente başlayan göçü de anlatmıştır.

Zümra: Kemal Tahir'in Bereketli Topraklar Üzerinde romanının ekseni, köyden kente nüfus göçü, gurbetçi-ileten Adana'daki güç yaşamı temasıdır.

Hilal: Asıl adı Kemal Sadık Göçgel olan Yaşar Kemal'in, Anadolu'yu özellikle Çukurova'yı anlatıldığı romanlarından bazıları, Teneke, İnce Memed ve Orta Direk'tir.

şeklinde verdikleri bilgilerden hangisi yanlıştır?"	Emine	Vildan	Handan	Zümra	Hilal	E	/static/crops/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023_p0258_q03.png	tier1b_position_page_inline	bronze_clean	fail	incomplete	[TEXT_ONLY] Soru cut off: Emine/Vildan/Handan/Zümra listede. E (Hilal) listede yok, soru yapısı sorunlu
1182fbd2-c66f-5d07-b51d-e2e6674a7d87	fuzzy	BIYOLOJI	345 2025 Ayt Biyoloji Soru Bankası	66	"İnsandaki duygu organlarının tümü için

I. aynı özellikteki uyarılarla uyarılma.
II. uyarıların beyin kabuğunda değerlendirilmesi,
III. eşik şiddetindeki uyarılarla uyarılma,
IV. uyarıların elektrokimyasal olarak taşınması

özelliklerinden hangileri ortaktır?"	I, II ve IV	II, III ve IV	I ve II	I ve IV	I, II ve III	E	/static/crops/345_2025_Ayt_Biyoloji_Soru_Bankası/345_2025_Ayt_Biyoloji_Soru_Bankası_p0066_q03.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Duyu ortak: II (beyin kabuğu) + III (eşik) + IV (elektrokimyasal). I (aynı uyarı) yanlış. Doğru B, c=E yanlış
a10d9002-b63b-5fbb-a5d0-717ea50b9e3e	fuzzy	TURKCE	Deneme Deposu Paragraf Denemeleri 2021 2022	174	"(I) Tarihsel süreç içerisinde bakıldığında öykücülüğümüz sürekli gelişme içinde olmuştur. (II) Tanzimat'tan bu yana her nesli yeni ve özgün bazı yazarlar çıkarmaya da devam ediyor. (III) Aradan onlarca yıl geçmesine rağmen hâlâ zevkle okunan Sait Faik gibi, Feyyaz Kayacan gibi, Vüsât O. Bener gibi yazarlarımızın yerini klasik haline dönüştürdükleri bile söylenebilir. (IV) Öykücülüğümüzde, modern öykünün etkileyici evrelerini de gözlemlemek de rahatlıkla görebiliriz. (V) Maupassant ve Çehov gibi; Kafkaesk, balık ağları, varoluşçuluk, gerçeküstücü, postmodernist gibi eğilimlerin yansımalarını izleriz sözlerimize göre. (VI) Kuşkusuz bu sözlerle, tümüyle eski altındaki bir öykü gelişim çizgisinden değil dünya öykücülüğünün bir parçası olma serüveninden söz ediliyor.

Bu parça iki paragrafa bölünecek olursa ikinci paragraf numaralanmış cümlelerin hangisinden başlar?"	II	III	IV	V	VI	D	/static/crops/Deneme_Deposu_Paragraf_Denemeleri_2021_2022/Deneme_Deposu_Paragraf_Denemeleri_2021_2022_p0174_q01.png	tier1b_position_page_inline	bronze_clean	pass		[VISION] VISION: Paragraf I-VI okumcululuk. I-III genel gelisme, IV-VI ozgul (akimlar). 2.paragraf V'den (Maupassan/Kafka akimlar) basliyor. c=D (V) plausible
17a5eee9-8e31-53cc-8628-17bc88df879b	fuzzy	BIYOLOJI	Esen Tyt Ayt Biyoloji Soru Bankası	18	Mantarlardaki depo karbonhidrat çeşidi aşağıdakilerden hangisidir?	Nişasta	Selüloz	Glikojen	Kitin	Riboz	B	/static/crops/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası_p0018_q01.png	tier1b_position_page_inline	bronze_clean	fail	wrong_answer	[TEXT_ONLY] Mantar depo karbonhidrat = glikojen. Selüloz bitki çeperi. Doğru C, c=B yanlış
