id	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	text_len	has_image	has_5_options	valid_correct_answer	text_no_repeat	text_no_ellipsis	text_min_len	auto_restorable	fail_reasons	manual_verdict	notes
4952dbc5-0d3a-56aa-9ba5-5a1e79418fbb	TARIH	Cap Ayt Tarih Soru Bankasi	180	II. Dünya Savaşı'nın ikinci aşaması 1941-1943 yılları arasındadır. 1941'de Almanya'nın İngiltere'ye karşı düzenlediği hava saldırıları başarısız oldu. Bunun ardından Almanya, SSCB'ye saldırdı. İzledik Doğu'ya kendi kendisine petrol ambargosu koyen ABD'ye karşı harekete geçti. Japonya 7 Aralık 1941'de ABD'nin Pasifik üstünlüğünü simgeleyen Hawaii takımadalarında Honolulu'daki deniz ve hava üssü Pearl Harbour'a baskın yaptı.  Bu parçadaki bilgiye göre;  I. İzledik Doğu'ya Japonya AB'ye üstünlük sağlamış  II. Almanya savaşın ikinci aşamasının ilk saldırısında istediğini elde edememiştir.  III. İngiltere'ye yaptığı saldırı sonrası Almanya, müttefiklerini ile kara bağlılığını sağlamıştır.  durumlarından hangilerinin doğru olduğu söylenebilir?	Yalnız I	Yalnız II	I ve II	I ve III	II ve III	B	/static/crops/Cap_Ayt_Tarih_Soru_Bankasi/Cap_Ayt_Tarih_Soru_Bankasi_p0180_q02.png	747	True	True	True	True	True	True	True			
fafe6090-df39-587a-a18d-8e2632bf6197	TARIH	Esen Tyt Tarih Soru Bankası	189	Osmanlı Devletinde vakıflar;  • Fethedilen yerlerin Türkleşmesine ortam hazırlamıştır.  • Anadolu ve Rumeli'de yerleşim birimlerinin büyümesinde ve bayındır hâle gelmesinde önemli rol oynamıştır.  • Eğitim ve sağlık kurumlarının finansman ihtiyacına kaynaklık etmiştir.  Buna göre aşağıdakilerden hangisine ulaşılamaz?	Halkın refah seviyesi yükseltilmiştir.	Toplumun temel gereksinimleri karşılanmıştır.	Fethedilen yerlerde kalkınma artmıştır.	Hazineden dokunulmadan ordu kurulmuştur.	Devlet ekonomisine katkıda bulunulmuştur.	E	/static/crops/Esen_Tyt_Tarih_Soru_Bankası/Esen_Tyt_Tarih_Soru_Bankası_p0189_q01.png	318	True	True	True	True	True	True	True			
708eb796-28fb-5088-8300-d6f88f185679	TARIH	Bilgi Sarmali Ayt Tarih Soru Bankasi 2021 2022	170	"II. Mahmud Dönemi'nde;  I. ayanların denetim altına alınması, II. müsadere usulünün kaldırılması, III. halka din ve inanç özgürlüğünün verilmesi gelişmelerinden hangileri ile ""özel mülkiyet"" güvencesi sağlanmıştır?"	Yalnız I	Yalnız II	Yalnız III	I ve II	I ve III	A	/static/crops/Bilgi_Sarmali_Ayt_Tarih_Soru_Bankasi_2021_2022/Bilgi_Sarmali_Ayt_Tarih_Soru_Bankasi_2021_2022_p0170_q03.png	214	True	True	True	True	True	True	True			
bfd61a49-740e-5e62-9501-6d3e80fa1a99	SOSYAL	Bilgi Sarmal Ayt Sosyal Bilimler 30 Deneme	27	Bu tarihi çevresinde, Turan (D - 18), Çolponan (D - 16) denilen iki önemli kenti barındıran bir bölgedir. Bu bölgede hangi dönemlerin etkisi görülmektedir?	Kavak	Kara Budu	Babür İmparatorluğu	Salihabad Hanlığı	Anadolu'nun Türk toplumlarının etkisi	E		155	False	True	True	True	True	True	False	has_image		
a2e24c0d-8a10-5cb8-ae51-03bc5cd75fd0	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-6	8	Platon varlığın ne olduğuna dair idealist bir bakış açısına sahiptir. Ona göre idealar evreni ve duyular (nesneler) evreni olarak iki farklı alan vardır. Nesneler dünyası içinde yaşadığımız, duyu organlarımızla algıladığımız dünya iken, idealar dünyası mutlak ve hep aynı kalan varlıkların dünyasıdır. Asıl gerçek olan ideaların bilgisine akıl ve mantık yoluyla ulaşılabilir.  Aşağıdakilerden hangisi ideaların bir özelliği değildir?	Değişikliğe uğramadan kalırlar.	Yetkin olan varlıklardır.	Nesnelerin asıl kaynakları olan varlıklardır.	Nesnelerin bozulmamış ve kusursuz halleridirler.	Yaşantılar sonucu öğrenilirler.	E	/static/crops/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-6/krallar_karması_tyt_sosyal_bilimler_branş_denemesi-6_p0008_q01.png	433	True	True	True	True	True	True	True			
a51b1f1f-7b22-5e46-bce3-87bd9f176546	SOSYAL	krallar karması tyt sosyal bilimler branş denemesi-1	6	Hz. Ayşe kendisine peygamberin ahlakını soran sahabîlere “Siz Kur’an okumuyor musunuz? Onun ahlakı Kur’an’dı.” demiştir. Aşağıdakilerden hangisi peygamberin ahlak anlayışı ile ilgili bu parçadan ulaşılabilecek bir yargı değildir?	Peygamberin ahlakı ilahi kökenlidir.	Peygamberin yaşantısı Kur’an ile örtüşmektedir.	Kur’an’daki ahlak manzumeleri peygamberin yaşantısında ifade bulmuştur.	Kur’an’ın ahlaki öğütlerini peygamber fiiliyata aktarmıştır.	Sahabîlerin ahlakı, peygamber ahlakını yansıtmaktadır.	E		229	False	True	True	True	True	True	False	has_image		
ffb11146-76af-52c6-af3f-9016810a388e	SOSYAL	345 Tyt Sosyal Bilgiler Soru Bankası	188	TADININDE 4 Bu TADININDE 4 1. Según el diagrama, ¿cuál es el área de la región sombreada en el gráfico?	100 km²	200 km²	300 km²	400 km²	500 km²	C	/static/crops/345_Tyt_Sosyal_Bilgiler_Soru_Bankası/345_Tyt_Sosyal_Bilgiler_Soru_Bankası_p0188_PAGE.png	103	True	True	True	True	True	True	True			
ef1f3cf2-f852-53b1-b69a-474ec44afa67	GENEL	Cap Tyt Konu Anlatımlı Soru Bankasi 2024	77	İşletme yönetimi konusunda bilgi sahibi bir kişi, aşağıdaki bilgilerden hangisinin işletmeyi daha iyi yönetmesine yardımcı olacağını düşünüyor?	Bir işletmenin finansal durumunu analiz etmek	Bir işletmenin stratejilerini belirlemek	Bir işletmenin çalışanlarını yönetmek	Bir işletmenin mekanizmelerini geliştirip uygulamak	Bir işletmenin faaliyetlerini planlamak	D	/static/crops/Cap_Tyt_Konu_Anlatımlı_Soru_Bankasi_2024/Cap_Tyt_Konu_Anlatımlı_Soru_Bankasi_2024_p0077_PAGE.png	143	True	True	True	True	True	True	True			
6ad6554b-29f3-53b4-a850-ee84b7f80850	GENEL	ACİL-2025-TYT-Soru Bankası	242	12 kg domates satmak isteyen bir satıcı 4 kg domatesin çürük olduğunu görüyor.  Buna göre, maliyet yüzde kaç artmıştır?	30	40	50	60	70	C	/static/crops/ACİL-2025-TYT-Soru_Bankası/ACİL-2025-TYT-Soru_Bankası_p0242_q01.png	119	True	True	True	True	True	True	True			
77729708-6bf2-5c89-be9c-c3a8d3776e40	GENEL	Esen Tyt 6lı Deneme	21	18. Bir sınıfta 100 öğrencinin 100 sınavda ortalamaları verilmiştir. Bu sınıfta 40 öğrencinin ortalaması 40'dır. Bu sınıfta 80 öğrencinin ortalaması kaçtır?	40	45	50	55	60	B		156	False	True	True	True	True	True	False	has_image		
9e8cf95b-8eb9-5aa1-be77-31a3e726039e	BIYOLOJI	Esen Tyt Ayt Biyoloji Soru Bankası	133	Orta kısım hava için hava suyu koju kılıfı alırsa, suyunun suya göre yoğunluğu kaç kat daha büyük olur?	1 kat	2 kat	3 kat	4 kat	5 kat	D	/static/crops/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası_p0133_PAGE.png	103	True	True	True	True	True	True	True			
5c0fdb9c-7203-502f-b291-9800e895a408	BIYOLOJI	Aktif Ogrenme 2023 2024 Biyoloji	253	Bu eşitliklere göre hangi ifade doğru?	x + y = 2	x - y = 2	x + y = 4	x - y = 4	x + y = 6	D	/static/crops/Aktif_Ogrenme_2023_2024_Biyoloji/Aktif_Ogrenme_2023_2024_Biyoloji_p0253_PAGE.png	38	True	True	True	True	True	False	False	text_min_len		
07581e28-d527-5f17-b7e0-93db45fff9f4	BIYOLOJI	Esen Aylık Planlı Biyoloji Soru Bankası	118	İnsanda üriner sisteme ait olan aşağıdaki yapılardan hangisinde geri emilim gerçekleşir?	Glomerulus	İdrar kesesi	Bowman kapsülü	Üretra	Proksimal kanal	A	/static/crops/Esen_Aylık_Planlı_Biyoloji_Soru_Bankası/Esen_Aylık_Planlı_Biyoloji_Soru_Bankası_p0118_q03.png	88	True	True	True	True	True	True	True			
b6ed5020-a25f-5827-b8bd-f5598a3210c7	FEN	Bilgi Sarmal Tyt Fen Bilimleri 25 Deneme	152	Bu ögelerin işi duruma bağlı olarak gösterilmiştir. Hangi prosedür ile daha fazla uyumlu olur?	1. Çevirilen esneklik perde benzeri uygulanır	2. Çevirilen esneklik perde benzeri uygulanır	3. Dönen hatlı frenlerin uygulanması gerekmektedir	4. Dönen hatlı frenlerin uygulanması gerekmektedir	5. Dönen hatlı frenlerin uygulanması gerekmektedir	A		94	False	True	True	True	True	True	False	has_image		
a1138896-5ba2-56fb-8791-b6f5963abb3d	COGRAFYA	Esen Aps Cografya Soru Bankası	59	Tümüne göre hangi yerlerde en fazla suyun varlığına rastan bir etkisi vardır?	Dünyanın en derin yerleri	Dünyanın en yüksek yerleri	Dünyanın en sıcak yerleri	Dünyanın en soğuk yerleri	Dünyanın en nemli yerleri	E	/static/crops/Esen_Aps_Cografya_Soru_Bankası/Esen_Aps_Cografya_Soru_Bankası_p0059_PAGE.png	77	True	True	True	True	True	True	True			
