id	book	page	q_no	match_type	crop_file	soru_metni_len	disk_exists	preview
c7593e3b-f81d-55c5-88ac-930a10f57edd	345 2025 Tyt Ayt Geometri Soru Bankası 1	153	6	no_match		0	False	G, ABC üçgeninin ağırlık merkezi $[AB] \perp [AC]$ $[GD] \perp [BC]$ $|BD| = 12$ cm, $|DC| = 18$ cm 
0f8ce67c-15f9-511f-9578-bc26689df552	345 2025 Tyt Ayt Geometri Soru Bankası 1	7	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0007_q02.png	114	True	$d_1 \parallel d_2$, $[\text{BF}]$ açıortay, $m(\text{BFC}) = 105^\circ$, $m(\text{FGH}) = 140^\circ
e06a99a7-1ce4-5b8a-94d4-4e76986b557c	345 2025 Tyt Ayt Geometri Soru Bankası 1	11	6	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0011_q02.png	92	True	ABC eşkenar üçgen, FBH üçgen, $|DB|=|EB|$, $|CG|=|CH|$ olduğuna göre, $m(\text{DFH})=x$ kaç derecedi
1558c182-17ca-50d1-b44b-762b0fb76b73	345 2025 Tyt Ayt Geometri Soru Bankası 1	13	6	no_match		0	False	[BE] ve [DA] açıortay, $m(\widehat{BAD}) = 80^ ext{o}$, $m(\widehat{BED}) = 100^ ext{o}$, $m(\wideha
801bb620-ca93-5fdc-b2fe-be0e799e1307	345 2025 Tyt Ayt Geometri Soru Bankası 1	13	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0013_q02.png	196	True	$m(\widehat{ABC}) = m(\widehat{FDE})$, $m(\widehat{BED}) = 25^ ext{o}$, $m(\widehat{BAD}) = 40^ ext{
4433614b-514e-53aa-8963-f003fcc1c848	345 2025 Tyt Ayt Geometri Soru Bankası 1	17	5	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0017_q02.png	156	True	$I$, $ABC$ üçgeninin iç teğet çemberinin merkezi, $T$, $ABC$ üçgeninin dış teğet çemberinin merkezi,
b6680705-5119-501a-be05-cacb4455d681	345 2025 Tyt Ayt Geometri Soru Bankası 1	17	6	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0017_q04.png	125	True	$|AD| = |AE|$, $m(\widehat{DEC}) = 160^\circ$, $m(\widehat{ABC}) = 70^\circ$. $E$, $ABC$ üçgeninin i
e87282e6-2d9e-558d-838a-c877c9347f6b	345 2025 Tyt Ayt Geometri Soru Bankası 1	21	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0021_q03.png	128	True	$d_1 \parallel d_2$, $[BK \parallel [BN$, $m(\widehat{KAL}) = 70^\circ$, $m(\widehat{PCN}) = 60^\cir
0c76ebe5-5763-5049-a3e0-0d6e22505445	345 2025 Tyt Ayt Geometri Soru Bankası 1	21	9	no_match		0	False	Şekil 1'de verilen dikdörtgen biçimindeki zarfın ikizkenar üçgen biçimindeki kapağı ok yönünde açıld
b233622d-46f9-5d6a-8433-deeec6f79190	345 2025 Tyt Ayt Geometri Soru Bankası 1	251	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0251_q04.png	155	True	ABCD yamuk, $AE \cap BD = \{F\}$, $[AB] \parallel [DC]$, $m(\widehat{BCD}) = 45^\circ$, $|BC| = 5\sq
c1141fd9-da62-54bd-9e7f-cb03c4aafa94	345 2025 Tyt Ayt Geometri Soru Bankası 1	253	8	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0253_q04.png	156	True	ABCD ikizkenar yamuk $[AB] \parallel [DC]$ $|AD| = |AE| = |BF| = |BC|$, $|DE| = |FC| = 10 \text{ cm}
eef2b896-8b31-57ba-9744-409e40aa3428	345 2025 Tyt Ayt Geometri Soru Bankası 1	269	9	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0269_q02.png	135	True	ABCD ikizkenar yamuk, E ve F kenar orta noktalar, $[AB] \parallel [DC]$, $[DE] \perp [EF]$, $|DE|=15
bfc0f162-cf42-5dfd-9d3b-f0832d3f12ca	345 2025 Tyt Ayt Geometri Soru Bankası 1	315	9	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0315_q05.png	138	True	ABCD eşkenar dörtgen, $[AC]$ ve $[BD]$ köşegen, $[EF] \perp [BD]$, $|AE| = |EB|$, $|EF| = 3 \text{ c
9dda096d-3b24-52e8-964b-99ff6c9061ed	345 2025 Tyt Ayt Geometri Soru Bankası 1	125	9	no_match		0	False	Yandaki dik üçgen prizma biçimindeki parçalardan eş 3 tanesi, dik üçgen prizma biçimindeki üstü açık
34ec55fd-560f-5104-a095-35fe6ed5571f	345 2025 Tyt Ayt Geometri Soru Bankası 1	165	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0165_q04.png	119	True	Şekilde verilenlere göre, $|BC|$'nin alabileceği kaç farklı tam sayı değeri vardır?
23972081-d0df-53a4-afc1-42fcfa1c0541	345 2025 Tyt Ayt Geometri Soru Bankası 1	165	10	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0165_q03.png	132	True	ABC üçgen, $DE ot BC$, $|BE|=|EC|$, $|AD|=3$ cm, $|DC|=7$ cm olduğuna göre, $x$'in alabileceği kaç 
08675020-9a55-5c24-ab43-9751ec9fcd88	345 2025 Tyt Ayt Geometri Soru Bankası 1	165	11	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0165_q06.png	122	True	ABCD dörtgen, $AB ot BC$, $|AD|=4$ cm, $|BC|=5$ cm, $|DC|=6$ cm olduğuna göre, $x$ kaç farklı tam s
53d0ead9-1aae-50d0-b132-30748c66c909	345 2025 Tyt Ayt Geometri Soru Bankası 1	175	10	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0175_q05.png	135	True	Şekildeki $ABC$ üçgeninde $F$, $ABC$'nin kenar orta dikmelerinin kesim noktasıdır. $FD \perp BC$, $F
17b562a4-8105-50cf-af79-5daebd7d4fd5	345 2025 Tyt Ayt Geometri Soru Bankası 1	183	8	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0183_q02.png	139	True	Yukarıdaki verilere göre, Çevre(DEC) kaç cm'dir?
a82e0030-b7a1-5f5b-ab38-0daf0c8db7a7	345 2025 Tyt Ayt Geometri Soru Bankası 1	183	9	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0183_q04.png	237	True	Buna göre, $|KD| = x$ kaç cm'dir?
9cb605a8-577b-5fe8-8fc0-ef7ed80988c0	345 2025 Tyt Ayt Geometri Soru Bankası 1	285	6	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0285_q03.png	192	True	ABCD yamuk, [AG] ve [BG] açıortay, C, G ve F doğrusal, $AB \parallel CD$, $AG \perp DE$, $|FE| = 3$ 
80089211-2373-58ca-818d-92171916ac04	345 2025 Tyt Ayt Geometri Soru Bankası 1	331	8	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0331_q01.png	115	True	ABCD eşkenar dörtgen, $[AC]$ ve $[BD]$ köşegen, $|AB|=|GB|$, $|BG|=3\sqrt{5}$ cm, $|FG|=3$ cm olduğu
b0ca40f5-82a4-54ed-9718-df6dab0e79f6	345 2025 Tyt Ayt Geometri Soru Bankası 1	291	5	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0291_q04.png	186	True	ABCD paralelkenar [BD] köşegen [BF] $\perp$ [DC] [EH] $\perp$ [DC] $|DF| = 24$ cm $|BF| = 18$ cm $|F
5bc10093-0d48-5fd5-8c77-6d3713d78cb9	345 2025 Tyt Ayt Geometri Soru Bankası 1	295	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0295_q05.png	108	True	ABCD paralelkenar $[AE]$ ve $[CG]$ açıortay $|AD| = 7$ cm $|FE| = 8$ cm $|AB| = 12$ cm olduğuna göre
13dc13bf-4aed-5e19-9eb1-f7db09f9b5e4	345 2025 Tyt Ayt Geometri Soru Bankası 1	304	17	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0304_q04.png	142	True	ABCD paralelkenar, E ve F kenar orta noktaları, $[BD]$ köşegen, $|FC| = |EC|$ olduğuna göre, boyalı 
a805ffde-5c38-50ec-a182-1a1df1ccbf22	345 2025 Tyt Ayt Geometri Soru Bankası 1	304	18	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0304_q05.png	135	True	ABCD paralelkenar, $AH \cap EF = \{G\}$, D, H ve E doğrusal, $|AF| = |FD|$, $|DH| = |HE|$, $Alan(AFG
a108a744-ab12-53b8-a3dd-eccfc32865e2	345 2025 Tyt Ayt Geometri Soru Bankası 1	304	19	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0304_q01.png	145	True	ABCD paralelkenar, $[AC]$ köşegen, $[EG] \cap [AF] = \{K\}$, $|AG| = |GC|$, $|BE| = |EF| = |FC|$ boy
47f55dd0-b865-57ef-badf-b6643421d107	345 2025 Tyt Ayt Geometri Soru Bankası 1	305	25	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0305_q04.png	132	True	ABCD paralelkenar, $m(\widehat{FDE})=30^\circ$, $|BE|=2|EC|$, $|AF|=2|FB|$, $|DF|=8 \text{ cm}$, $|D
75f055ed-cef5-552f-a7d9-455d81e56805	345 2025 Tyt Ayt Geometri Soru Bankası 1	327	7	no_match		0	False	ABCD paralelkenar, $[DE] \perp [AB]$, $|AE|=2$ cm, $|ED|=6$ cm. $S_1$ ve $S_2$ bulundukları bölgeler
fd8dfb50-b02d-5ae7-99ed-397c12f3fc23	345 2025 Tyt Ayt Geometri Soru Bankası 1	327	None	no_match		0	False	Bir yüzünün alanı 48 birimkare olan deltoidin yukarıdaki tarife göre bir gemi yapan Burcu, gemisinde
a8b13f34-ddd9-57b4-838e-99a40fe4e3d5	345 2025 Tyt Ayt Geometri Soru Bankası 1	329	8	no_match		0	False	ABCD paralelkenar, $[AC]$ köşegen, $[EB] = [EC]$, $[EF] = 5$ cm, $[FC] = 4$ cm olduğuna göre, $|GB| 
8ca3256e-5a74-5a51-8d7b-f8da6a66a540	345 2025 Tyt Ayt Geometri Soru Bankası 1	329	9	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0329_q03.png	112	True	ABCD paralelkenar, $[BD]$ köşegen, $[CE]$ açıortay, $DE ot AB$, $|AE| = 1$ cm, $|BC| = 5$ cm olduğu
c3e4b732-4a0d-584f-b247-567420ffbc8b	Acil-2024-AYT Matematik Kitap-1	21	4	no_match		0	False	Aşağıda, içine $x$ yazılmış olan $n$ kenarlı bir çokgen, $\boxed{x}^n = \begin{cases} x^n, & n \text
64d5ddbb-abae-54d8-91a6-990c20996e59	345 2025 Tyt Fizik Soru Bankası	115	1	q_idx_match	345_2025_Tyt_Fizik_Soru_Bankası_p0115_q01.png	325	True	Tuğçe ve Serkan'ın yerçekimine karşı yaptığı işler $W_T$ ve $W_S$ olduğuna göre, $\frac{W_T}{W_S}$ o
cf723c1b-4ba8-513b-9a36-8f678953f964	345 2025 Tyt Ayt Geometri Soru Bankası 1	329	7	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0329_q05.png	105	True	ABCD eşkenar dörtgen, FED üçgen, $|FK| = |KE|$, $|AF| = 1$ cm, $|KC| = 3$ cm olduğuna göre, Çevre(AB
020a5a0c-e76b-5ab9-b65f-e927ae24c6e8	Orijinal-Tyt Ayt Geometri Soru Bankası	411	10	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0411_q02.png	73	True	(T, ABCD) kare dik piramit $|AB| = 12$ cm $|TH| = 8$ cm Yukarıda verilen cismin yüksekliği $[TH]$ ol
8b8861bf-2a6b-5e73-90b7-84462e2fc47a	Acil-2024-AYT Matematik Kitap-1	84	5	no_match		0	False	Aşağıdaki dik koordinat düzleminde $y=f(x)$ parabolü sarı renkle gösterilen karesel bölgenin köşegen
9dca6d7a-0031-592a-b70b-20f0e0bb98a7	Orijinal-2025-Ayt-Polinom parabol	85	8	soru_no_match	Orijinal-2025-Ayt-Polinom_parabol_p0085_q06.png	211	True	$m$ ve $n$ birer tam sayı olmak üzere, $|AB| = m$ birim, $|BC| = n$ birim. $|AB| \perp |BC|$ $m^2 - 
f3c046a3-74a3-5382-b061-5596cae0e820	345 2025 Tyt Ayt Geometri Soru Bankası 1	293	8	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0293_q06.png	99	True	ABCD paralelkenar $[AF] \perp [BE]$ $[EA]$ açıortay $|AF| = 3$ cm $|AB| = 5$ cm olduğuna göre, $|AE|
bbed309e-fdca-5039-a2a2-5ae4291bf81c	345 2025 Tyt Ayt Geometri Soru Bankası 1	303	13	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0303_q02.png	130	True	ABCD paralelkenar, AEB üçgen, $[GF] \parallel [AB]$, $|AG| = 2 \text{ cm}$, $|GE| = 1 \text{ cm}$ Bo
acafe651-7b30-5b15-b8ff-83c4afebb6fa	345 2025 Tyt Ayt Geometri Soru Bankası 1	303	14	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0303_q04.png	114	True	ABCD paralelkenar, $AF \cap BE = \{H\}$, $|AE| = |ED|$, $|DF| = |FC|$, $Alan(DEHF) = 12 \text{ cm}^2
5824817f-1af6-5870-a2fe-43144ac4203c	Acil-2024-AYT Matematik Kitap-1	136	2	no_match		0	False	Yukarıdaki açılardan hangileri başlangıç kenarı $[AC$, bitim kenarı $[AB$ olan negatif yönlü açıdır?
92c8d52a-87df-580a-9ed2-22a5aefbd8cf	Acil-2024-AYT Matematik Kitap-1	144	4	no_match		0	False	Yukarıda dikdörtgen biçiminde iki kağıt gösterilmiştir. A kağıdının iki yüzünün alanları toplamı B k
7667e304-4227-52a7-ab25-b4ab23866a67	345 2025 Tyt Ayt Geometri Soru Bankası 1	303	15	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0303_q06.png	82	True	ABCD paralelkenar, $AH \cap BE = \{F\}$, $|BH| = |HC|$, $Alan(ABF) = 9 \text{ cm}^2$, $Alan(BFH) = 3
66828ccd-0221-5446-a2fb-5fa268657090	Acil-2024-AYT Matematik Kitap-1	146	5	soru_no_match	Acil-2024-AYT_Matematik_Kitap-1_p0146_q02.png	128	True	Şekilde verilen ABC üçgeninde, $\text{BE} \perp \text{DC}$ $|\text{AD}| = |\text{DB}|$, $3 \cdot |\t
ab9e7eb5-2ee2-5b7d-9fd1-a964bb62b253	345 2025 Tyt Ayt Geometri Soru Bankası 1	304	20	soru_no_match	345_2025_Tyt_Ayt_Geometri_Soru_Bankası_1_p0304_q03.png	118	True	ABCD paralelkenar, $AE \perp EB$, $EF \perp DC$, $m(\text{EAB}) = 15^\circ$, $|EF| = 2 \text{ cm}$, 
5d82b817-ea40-50a0-a446-bfcace445e57	Acil-2024-AYT Matematik Kitap-1	152	3	soru_no_match	Acil-2024-AYT_Matematik_Kitap-1_p0152_q02.png	105	True	Yukarıdaki dik koordinat sisteminde $|AB|=|BC|$ ve $C(-1,0)$ dır. $m(\widehat{AOC})=\alpha$ olduğuna
e4078f2e-a886-5e36-b688-b35695005bdb	Acil-2024-AYT Matematik Kitap-1	152	6	no_match		0	False	Şekilde ABCD bir kare, O, karenin ağırlık merkezi $F \in [OE]$ $m(\widehat{BCE})=\alpha$ $m(\widehat
3b8047b4-0cd2-5be3-a594-6908640fd31b	Acil-2024-AYT Matematik Kitap-1	178	4	no_match		0	False	$[BA] \perp [AE]$, $[BD] \cap [AE] = \{C\}$ $[BC] = [CE] = 13$ birim, $[AB] = 5$ birim, $[CD] = 7$ b
b7782581-69c2-5074-b16c-efb6951eda16	Acil-2024-AYT Matematik Kitap-1	180	5	no_match		0	False	BCD bir üçgen olmak üzere, aşağıdaki görselde kumsalda bulunan bir kişinin belirli bir açıyla denizi
ee42defc-0cd4-5205-9967-fb98b57c80f6	345 2025 Tyt Kimya Soru Bankası	223	10	soru_no_match	345_2025_Tyt_Kimya_Soru_Bankası_p0223_q04.png	392	True	1 atm basınçta doymamış bir tuzlu su için çizilen, yukarıdaki grafiklerden hangileri doğru olabilir?
97a752bb-b767-5862-a5f0-813a1eeb9a5c	345 2025 Tyt Kimya Soru Bankası	201	10	soru_no_match	345_2025_Tyt_Kimya_Soru_Bankası_p0201_q02.png	326	True	Yukarıdaki karışımlar ile ilgili verilen bilgilerden hangilerinde yanlışlık yapılmıştır?
0b67f55f-e6a6-5ce2-8ff8-2aec3955b30a	345 2025 Tyt Kimya Soru Bankası	201	12	soru_no_match	345_2025_Tyt_Kimya_Soru_Bankası_p0201_q06.png	296	True	Yukarıdaki maddelerle ilgili verilen bilgilerden hangileri doğrudur?
503cd840-2978-5859-befa-bb017ed6de58	345 2025 Tyt Matematik Soru Bankası	273	13	no_match		0	False	Bir bilgisayarda çıktı almak istenen sayfalar işaretlenip yazdırma işlemi başlatıldıktan sonra bilgi
21872c85-594c-51ef-b52b-e1954892c359	345 2025 Tyt Matematik Soru Bankası	305	6	soru_no_match	345_2025_Tyt_Matematik_Soru_Bankası_p0305_q02.png	602	True	Aşağıda birlikte A şehrinden B şehrine yolculuk planlayan Nur ve Ada'nın aralarındaki mesajlaşma gös
755cdc79-106e-561f-8e1d-a9b4bc962845	345 2025 Tyt Matematik Soru Bankası	113	18	no_match		0	False	Birim kareli kağıt üzerine üç farklı sayı doğrusu çizilerek bu sayı doğruları üzerinde başlangıç nok
3b8b1573-656d-5a6b-8030-421d53472b45	345 Tyt Ayt Geometri Soru Bankası	47	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0047_q02.png	103	True	$[AK] \perp [KL]$, $[KL] \perp [BL]$, $|AK| = 3$ birim, $|LB| = 9$ birim, $|KL| = 16$ birim olduğuna
ac7b6556-16dd-5bda-8a10-cc073865c2bf	ACİL-2025-TYT-Soeu Bankası	384	7	no_match		0	False	Aşağıda $f(x)$ fonksiyonunun grafiği verilmiştir. Buna göre, $\int\limits_0^4 f'(x)dx$ integralinin 
9b1ab580-eb96-5daf-96ac-0d2f4d2b7a6b	345 Tyt Ayt Geometri Soru Bankası	221	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0221_q01.png	87	True	ABC üçgeninde verilen boyalı bölgelerin alanları eşit olduğuna göre, $|AD| = x$ kaç $cm^2$ dir?
b02a6b31-b73d-5a49-b7d4-4de9e3f08947	345 Tyt Ayt Geometri Soru Bankası	245	6	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0245_q05.png	122	True	ABCD ikizkenar yamuk $[AB] \parallel [CD]$ $[BE] \perp [DC]$ $[DB] \perp [BC]$ $|DB| = 20$ cm $|DE| 
3e1521d3-7f4d-5e43-9097-616d22f7b928	345 Tyt Ayt Geometri Soru Bankası	247	7	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0247_q04.png	114	True	ABCD yamuk $AB \parallel DC$ $GH \parallel EF$ $[DE] = [EA]$ $[CF] = [FB]$ $[GH] = 4$ birim $[EF] = 
4680533d-4560-532b-96f6-2a076d311feb	345 Tyt Ayt Geometri Soru Bankası	427	9	no_match		0	False	ABCDEF düzgün altıgen, $|FC| = |CH| = 6$ cm olduğuna göre, $|DG| = x$ kaç cm'dir?
fcc84fcb-f5bd-5023-9c82-34e1796630d9	345 Tyt Ayt Geometri Soru Bankası	429	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0429_q01.png	91	True	ABCDEF düzgün altıgen, $FH \perp CH$, $|HD| = 1 \text{ cm}$, $|DC| = 4 \text{ cm}$ olduğuna göre, $|
8e802178-10bf-5ce4-9467-c32ccfe3410c	345 Tyt Ayt Geometri Soru Bankası	111	5	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0111_q04.png	111	True	ABC üçgen, B, H ve G doğrusal, $[FG] \parallel [ED] \parallel [BC]$, $|AF|=|FE|=|EB|$ olduğuna göre,
c5eda384-e2f4-5650-acbb-fd36901218ed	Orijinal-2025-Logaritma Diziler	138	10	soru_no_match	Orijinal-2025-Logaritma_Diziler_p0138_q02.png	289	True	Aşağıdaki tabloda $(a_n)$, $(b_n)$ ve $(c_n)$ aritmetik dizilerinin ilk üç terimi verilmiştir. Buna 
c0e1d086-3510-52aa-8a1b-edae1147e504	345 Tyt Ayt Geometri Soru Bankası	293	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0293_q05.png	99	True	ABCD paralelkenar, $[AF]$ ve $[BE]$ açıortay, $|EA|=3$ cm, $|AB|=5$ cm olduğuna göre, $|AE|=x$ kaç c
8dc1a05d-75bf-5e19-ac0d-529c0ce84ddf	345 Tyt Ayt Geometri Soru Bankası	304	18	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0304_q05.png	136	True	ABCD paralelkenar, $AH \cap EF = \{G\}$, D, H ve E doğrusal, $|AF| = |FD|$, $|DH| = |HE|$, Alan(AFG)
3958f0c4-d5d0-5ece-bc1d-8a80458bf14f	345 Tyt Ayt Geometri Soru Bankası	304	19	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0304_q02.png	145	True	ABCD paralelkenar, $[AC]$ köşegen, $[EG] \cap [AF] = \{K\}$, $|AG| = |GC|$, $|BE| = |EF| = |FC|$ boy
cc6e1ef3-8372-571d-8cb0-23260a9ae1e9	345 Tyt Ayt Geometri Soru Bankası	304	20	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0304_q03.png	153	True	ABCD paralelkenar, AE, EB, EF $\perp$ DC, $m(\angle EAB) = 15^\circ$, $|EF| = 2$ cm, $|AB| = 12$ cm 
6e6924b7-0f6d-57ad-96a7-ae43b46436c5	345 Tyt Ayt Geometri Soru Bankası	323	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0323_q02.png	119	True	ABCD paralelkenar, D, F ve G doğrusal, $[DF] \perp [FG]$, $[EF] \parallel [DC]$, $|AG|=4|GB|$, $|EF|
8129c14d-3807-561b-bff9-f8243485faa2	345 Tyt Ayt Geometri Soru Bankası	323	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0323_q03.png	163	True	ABCD deltoid, $|AB|=|AD|$, $m(\widehat{BPD})=95^{\circ}$, $m(\widehat{ABF})=m(\widehat{FBC})=m(\wide
dfb762c3-f9f1-5d6e-9071-3f0fb65105c7	345 Tyt Ayt Geometri Soru Bankası	329	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0329_q03.png	112	True	ABCD paralelkenar, [BD] köşegen, [CE] açıortay, $DE ot AB$, $|AE|=1$ cm, $|BC|=5$ cm olduğuna göre,
881a0c15-bfd5-5b8c-b209-4bc80bba52f8	345 Tyt Ayt Geometri Soru Bankası	329	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0329_q04.png	100	True	ABCD deltoid, $[AE] \parallel [DC]$, $|AB|=|AD|$, Çevre(ABCD) $= 36$ birim olduğuna göre, Çevre(ABE)
c03b0802-3bfc-5bb1-9047-97d836c282a0	345 Tyt Ayt Geometri Soru Bankası	331	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0331_q02.png	115	True	ABCD eşkenar dörtgen, $[AC]$ ve $[BD]$ köşegen, $[AB]=[GB]$, $|BG|=3\sqrt{5}$ cm, $|FG|=3$ cm olduğu
1b77a2de-ffea-51f3-97f3-b3ca38030c30	Orijinal-2025-Tyt-Matematik Porblemler	149	8	no_match		0	False	Feridun aşağıdaki şekildeki A noktasından yola çıkmış ve A - K şehir içi yolunu aldıktan sonra hiç d
839cb135-248b-5931-892e-b1730b844e25	345 Tyt Ayt Geometri Soru Bankası	121	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0121_q04.png	112	True	ABC dik üçgen, $[AB] \perp [AC]$, $|BE|=15$ cm, $|EC|=24$ cm, $|DE|=13$ cm, $|DC|=13$ cm olduğuna gö
ac30136f-0194-5565-92b4-60d0356ace60	345 Tyt Ayt Geometri Soru Bankası	127	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0127_q05.png	120	True	$|DC| = 4$ cm, $|AB| = 7$ cm, $|AC| = 8$ cm $m(\widehat{BAC}) = 2\alpha$ $m(\widehat{DBC}) = \alpha$
c9d131c1-3168-54de-880e-c9931b5968bf	345 Tyt Ayt Geometri Soru Bankası	127	8	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0127_q03.png	109	True	ABC dik üçgen $AC \perp BC$ $m(\widehat{DEC}) = 45^ ext{o}$ $|BD| = 7$ cm $|DC| = 9$ cm $|AC| = 16$ 
a3dd6bc5-6dd9-5904-9922-f1d26ac5f2f9	ACİL-2025-Matematiğin İlacı Polinom	169	5	soru_no_match	ACİL-2025-Matematiğin_İlacı_Polinom_p0169_q02.png	161	True	Aşağıda ABCD dikdörtgeni verilmiştir. $[KL] \parallel [AB] \parallel [DC]$, $K \in [AD]$, $L \in [BC
5117e1a0-cee2-53c5-ae5b-e1b8c079670b	345 Tyt Ayt Geometri Soru Bankası	165	11	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0165_q06.png	110	True	Şekilde verilenlere göre, $x$ kaç farklı tam sayı değeri alabilir?
7c03de0d-d32a-59f7-8d93-7f289776d096	345 Tyt Ayt Geometri Soru Bankası	175	9	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0175_q03.png	150	True	$AB \perp AC$, $m(\widehat{BCD}) = 20^\circ$, $|AC| = |DC|$ olduğuna göre, $m(\widehat{CBD}) = \alph
d48cf869-4de6-5721-a2e6-3c11f4cec313	345 Tyt Ayt Geometri Soru Bankası	211	10	soru_no_match	345_Tyt_Ayt_Geometri_Soru_Bankası_p0211_q05.png	125	True	$ABC$ üçgen, $m(\widehat{ABC})=30^\circ$, $|AB|=2\sqrt{3}+1$, $|BC|=\sqrt{3}+1 \text{ cm}$ olduğuna 
aafba189-4f64-5337-b969-1bc572f37fcf	345 Tyt Ayt Geometri Soru Bankası	219	10	no_match		0	False	Bir açısı $120^\circ$ olan ABC üçgeni biçimindeki tahta parçası, AB kenarı zemin üzerine gelene kada
b0fcb79b-2899-52a6-b587-68a1de3266d0	ACİL-2025-Matematiğin İlacı Polinom	179	None	no_match		0	False	Yukarıda $f(x) = ax^2 + bx + c$ fonksiyonuna ait grafik verilmiştir. Buna göre, $a$, $b$ ve $c$'nin 
5ae4cf29-8340-5fe7-bf32-d46855de3aeb	Orijinal-Tyt Ayt Geometri Soru Bankası	305	7	soru_no_match	Orijinal-Tyt_Ayt_Geometri_Soru_Bankası_p0305_q01.png	122	True	$S_1$: ABCD dikdörtgeninin alanı, $S_2$: C merkezli DE yayı daire diliminin alanı. $|AD|=2|DE|$ oldu
265d82a4-7815-5512-b6cd-149f00ba1e8a	Orijinal-Tyt Ayt Geometri Soru Bankası	319	7	no_match		0	False	Merkez açısı $120^ ext{o}$ olan çember yayı biçimindeki bir telin uçları, dikdörtgen biçimindeki bir
6ff32235-6a4b-5d29-891e-8068964c31ab	Orijinal-Tyt Ayt Geometri Soru Bankası	320	9	no_match		0	False	Bulut, mavi ve sarı renkli daire biçimindeki iki kartondan sarı olan mavi olanın üstüne şekildeki gi
