id	strata	subject_area	source_book	source_page	question_text	option_a	option_b	option_c	option_d	option_e	correct_answer	question_image_url	match_tier	quality_review_status
54d3476f-6e19-5332-9717-6a1794746556	fuzzy	FEN	Bilgi Sarmal Ayt 10 Fen Bilimleri Denemeleri 2024	54	"Nöronlarda impuls iletim hızı için,

I. Akson çapı kalınlığının artışı impuls iletim hızını artırır.
II. Nöronda miyelin kılıf varlığı impuls iletim hızını artırır.
III. Uyarı şiddetinin azalışı impuls iletim hızını azaltır.

İfadelerden hangileri doğrudur?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmal_Ayt_10_Fen_Bilimleri_Denemeleri_2024/Bilgi_Sarmal_Ayt_10_Fen_Bilimleri_Denemeleri_2024_p0054_q03.png	tier1b_position_page_inline	bronze_clean
0b652909-0e69-56d8-9f09-90d5d8230cb2	fuzzy	MATEMATIK	2019-2020-Apotemi-Tyt Matematik Soru Bankası	295	"A = {0, 1, 2, 3, 4} kümesi veriliyor.
a, b ve c sayıları A kümesinin birer elemanı olmak üzere,
a ≥ b ≥ c
koşullarını sağlayan üç basamaklı kaç farklı abc sayısı yazılabilir?"	14	19	20	23	34	A	/static/crops/2019-2020-Apotemi-Tyt_Matematik_Soru_Bankası/2019-2020-Apotemi-Tyt_Matematik_Soru_Bankası_p0295_q03.png	tier1b_position_page_inline	bronze_clean
536e4cee-4e4e-5514-8d66-1de4064a986e	fuzzy	MATEMATIK	Full Matematik-2022-2023-Tyt-Matematik Soru Bankası	311	"$(2x - y)^{3n-1}$ açılımında 9 terim vardır.
Bu açılım x in kuvvetlerine göre düzenlendiğinde,
• baştan n. terimin katsayısı A,
• en büyük katsayı B
oluyor.
Buna göre, $\frac{A}{B}$ oranı kaçtır?"	$-\frac{1}{16}$	$-\frac{1}{8}$	$\frac{1}{32}$	$\frac{1}{2}$	1	D	/static/crops/Full_Matematik-2022-2023-Tyt-Matematik_Soru_Bankası/Full_Matematik-2022-2023-Tyt-Matematik_Soru_Bankası_p0311_q01.png	tier1b_position_page_inline	bronze_clean
e5ba9ffa-edf0-541d-a26d-9f565c952627	fuzzy	FIZIK	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	380	"Karanlık bir ortamda sarı renkli kağıt üzerine kırmızı renkle A harfi yazılmıştır.

Buna göre, bu kağıt aşağıdaki renkli ışıkların hangisi ile aydınlatılırsa, A harfini okumak diğerlerine göre daha zor olur?"	Yeşil	Kırmızı	Beyaz	Sarı	Cyan	D	/static/crops/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası/Apotemi_2019_2020_Tyt_Ayt_Fizik_Soru_Bankası_p0380_q03.png	tier1b_position_page_inline	bronze_clean
b954cfc5-aa33-5826-83ed-c928d70e6b42	fuzzy	FIZIK	Neofizik Ayt Fizik Soru Bankası 2025	224	"Bir astronotun Dünya ve Ay yüzeyindeki fiziksel nicelikleri ile ilgili;

I. Astronotun; Dünya ve Ay'da kütlesi eşittir.

II. Astronota; Dünya'nın uyguladığı kütle çekim kuvveti, Ay'ın uyguladığından daha büyüktür.

III. Astronotun; Dünya'da iken Dünya'ya, Ay'da iken Ay'a uyguladığı kütle çekim kuvveti eşit büyüklüktedir.

yargılarından hangileri doğrudur?"	Yalnız I	Yalnız II	I ve II	I ve III	II ve III	D	/static/crops/Neofizik_Ayt_Fizik_Soru_Bankası_2025/Neofizik_Ayt_Fizik_Soru_Bankası_2025_p0224_q02.png	tier1b_position_page_inline	bronze_clean
c8ee6a92-b0b1-59c0-8c19-b1ff5752eeec	fuzzy	TURKCE	Vaf Capli Paragraf Soru Bankası	151	"Dr. Clifford B. Saper, yaptığı bir araştırmanın sonucu hakkında şunları söylemektedir: Uyku apnesi, temel olarak uyku sırasında nefes alama yolunu, kontrol edilemeyen bitkisel kas hareketleri sonucunda kapanmasından kaynaklanmaktadır. Bu rahatsızlık, son zamanlarda yaygın görülen bir hastalık hâlini aldı. Bu durum, hastaların uyku boyunca yataküstü nefes tıkanıklığını gidermek adına gece boyu onlarca kez kontrolsüz uyanmalarına neden oluyor. Doğal olarak gece boyu sık sık uygulanan hastalığın uykuları iyi alamamaları, gün içindeyko kendilerini yorgun hissetmeleri ve bilişsel fonksiyonlarında zarar görmesine neden oluyor. Bunun yanı sıra uyku apnesinin en basitinden değilselme, kalp krizi ve felç gibi durumların oluşmasına da etkili olduğu düşünülmektedir.

Bu parçada sözü edilen araştırmanın amacı aşağıdakilerden hangisidir?"	Uyku rahatsızlıklarının uyku süresi ile ilişkisini tespit etmek	Uyku apnesinin sebebi olduğu uyku bozukluğunun ve sonuçlarının neler olduğunu ortaya koymak	Uyku düzeni konusunda insanlardaki insani farklılıkları belirlemek	Uykuya dalmak ile uyanıklık arasındaki ilişkiyi incelemek	Düzenli uykunun sağlık üzerindeki etkilerini gözlemlemek	E	/static/crops/Vaf_Capli_Paragraf_Soru_Bankası/Vaf_Capli_Paragraf_Soru_Bankası_p0151_q05.png	tier1b_position_page_inline	bronze_clean
414d2b41-e1bf-5896-ac37-7626248b6cb8	fuzzy	TARIH	Esen Tyt Tarih Soru Bankası	154	"Osmanlı adalet sisteminin temelini şerî hukuk oluşturmuştur. İslam dininin kurallarına aykırı olmayan Türk gelenekleri de devam ettirilmiştir.

Yalnız bu bilgiyle Osmanlı Devleti'nin hukuk sistemiyle ilgili aşağıdaki yargılardan hangisi yapılamaz?"	Ülkede hukuk birliğinin olmadığı	Geleneksel hukukun da esas alındığı	Örfî hukukun geçerliliğini sürdürdüğü	İslam dininin temel kurallarının dikkate alındığı	Azınlıklara özgü kuralların da yer aldığı	E	/static/crops/Esen_Tyt_Tarih_Soru_Bankası/Esen_Tyt_Tarih_Soru_Bankası_p0154_q04.png	tier1b_position_page_inline	bronze_clean
5f85ccce-0aae-52cc-8ebd-a0165c1181a1	fuzzy	TURKCE	Sure Tyt Turkce Soru Bankası 2023 2024	214	Aşağıdaki cümlelerin hangisinde altı çizili sözcüğün kökü yanlış belirlenmiştir?	Yapacağımız bütün görevleri listo hâlinde sunaca-ğım. (gör)	Tarladan daha çok verim almak için bilinçli olmak gerek-yor. (ver)	Tavukların yemini, suyunu vermiş; bize doğru geli-yor şimdi. (yem)	İnsanları tiyatrodan uzaklaştıran unsurları tespit et-meli-yiz. (unsur)	İzlenmenin en basit yolu doğal olmaktadır, der büyük sanatçılar. (ız)	C	/static/crops/Sure_Tyt_Turkce_Soru_Bankası_2023_2024/Sure_Tyt_Turkce_Soru_Bankası_2023_2024_p0214_q01.png	tier1b_position_page_inline	bronze_clean
4dead521-a28c-52bb-bab7-1c6f6caa61b7	fuzzy	TARIH	Esen Ayt Tarih Soru Bankası	48	Nüfus piramidinde verilen ülkenin, nüfus artış hızını yükseltmesi durumunda, ülkede aşağıdakilerden hangisinin görülmesi beklenmez?	Nüfus yoğunluğunun artması	Nüfusun dinamizminin artması	Genç nüfus oranının azalması	İş gücü açıklarının azalması	Nüfusun ikiye katlanma süresinin azalması	E	/static/crops/Esen_Ayt_Tarih_Soru_Bankası/Esen_Ayt_Tarih_Soru_Bankası_p0048_q01.png	tier1b_position_page_inline	bronze_clean
c5d8383e-5d31-5402-abc9-988021e48dfe	fuzzy	FIZIK	Neofizik Ayt Fizik Soru Bankası 2025	202	"Birbirine kayışla bağlı iki tekerlek merkezlerinden geçen eksenler etrafında sabit hızla döndürülmektedir.

2r ve r yarıçaplı tekerlekler üzerindeki K, L, N noktalarının merkezi ivmeleri sırasıyla ak, al, an olduğuna göre bunlar arasındaki ilişki aşağıdakilerden hangisidir?"	ak > al > an	ak = al > an	al > ak = an	an > al > ak	an > al = ak	C	/static/crops/Neofizik_Ayt_Fizik_Soru_Bankası_2025/Neofizik_Ayt_Fizik_Soru_Bankası_2025_p0202_q01.png	tier1b_position_page_inline	bronze_clean
3a10c23f-e35c-5304-9a68-d8d0ff7f0211	fuzzy	EDEBIYAT	Cap Ayt Edebiyat Soru Bankası 2022 2023	258	"Öğrencilerden Emine, Vildan, Handan ve Zümra Cumhuriyet Dönemi toplumu gerçekçi romanın konusu/teması ile ilgili olarak

Emine: Sabahattin Ali, İçimizdeki Şeytan romanında İkinci Dünya Savaşı öncesi İstanbul'da üniversite ve sanat çevrelerinde yazdıklarımları, ahlaki değerler çatışması, yadırganan ve yeni aydınların tutumunu eleştiri. Eseri yönüyle Yakup Kadri'nin Sodom ve Gomora'sıdır.

Vildan: Cumhuriyet Döneminde ilk romancılarımız başlangıç aşırı olarak kabul edilen Mahmut Makal'ın Bizim Köy adlı eserleri edebiyatımızın önemli eserleri olarak görülmüştür.

Handan: Sadi Ertem, Çinkolar Durunca adlı romanında Avrupa'dan ucuz malların gelip endüstride başlayan gelişme nedenini gösterirken, dokuma tezgâhlarının durmasına yarattığı işsizlik sonucu köyden kente başlayan göçü de anlatmıştır.

Zümra: Kemal Tahir'in Bereketli Topraklar Üzerinde romanının ekseni, köyden kente nüfus göçü, gurbetçi-ileten Adana'daki güç yaşamı temasıdır.

Hilal: Asıl adı Kemal Sadık Göçgel olan Yaşar Kemal'in, Anadolu'yu özellikle Çukurova'yı anlatıldığı romanlarından bazıları, Teneke, İnce Memed ve Orta Direk'tir.

şeklinde verdikleri bilgilerden hangisi yanlıştır?"	Emine	Vildan	Handan	Zümra	Hilal	E	/static/crops/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023/Cap_Ayt_Edebiyat_Soru_Bankası_2022_2023_p0258_q03.png	tier1b_position_page_inline	bronze_clean
1182fbd2-c66f-5d07-b51d-e2e6674a7d87	fuzzy	BIYOLOJI	345 2025 Ayt Biyoloji Soru Bankası	66	"İnsandaki duygu organlarının tümü için

I. aynı özellikteki uyarılarla uyarılma.
II. uyarıların beyin kabuğunda değerlendirilmesi,
III. eşik şiddetindeki uyarılarla uyarılma,
IV. uyarıların elektrokimyasal olarak taşınması

özelliklerinden hangileri ortaktır?"	I, II ve IV	II, III ve IV	I ve II	I ve IV	I, II ve III	E	/static/crops/345_2025_Ayt_Biyoloji_Soru_Bankası/345_2025_Ayt_Biyoloji_Soru_Bankası_p0066_q03.png	tier1b_position_page_inline	bronze_clean
a10d9002-b63b-5fbb-a5d0-717ea50b9e3e	fuzzy	TURKCE	Deneme Deposu Paragraf Denemeleri 2021 2022	174	"(I) Tarihsel süreç içerisinde bakıldığında öykücülüğümüz sürekli gelişme içinde olmuştur. (II) Tanzimat'tan bu yana her nesli yeni ve özgün bazı yazarlar çıkarmaya da devam ediyor. (III) Aradan onlarca yıl geçmesine rağmen hâlâ zevkle okunan Sait Faik gibi, Feyyaz Kayacan gibi, Vüsât O. Bener gibi yazarlarımızın yerini klasik haline dönüştürdükleri bile söylenebilir. (IV) Öykücülüğümüzde, modern öykünün etkileyici evrelerini de gözlemlemek de rahatlıkla görebiliriz. (V) Maupassant ve Çehov gibi; Kafkaesk, balık ağları, varoluşçuluk, gerçeküstücü, postmodernist gibi eğilimlerin yansımalarını izleriz sözlerimize göre. (VI) Kuşkusuz bu sözlerle, tümüyle eski altındaki bir öykü gelişim çizgisinden değil dünya öykücülüğünün bir parçası olma serüveninden söz ediliyor.

Bu parça iki paragrafa bölünecek olursa ikinci paragraf numaralanmış cümlelerin hangisinden başlar?"	II	III	IV	V	VI	D	/static/crops/Deneme_Deposu_Paragraf_Denemeleri_2021_2022/Deneme_Deposu_Paragraf_Denemeleri_2021_2022_p0174_q01.png	tier1b_position_page_inline	bronze_clean
17a5eee9-8e31-53cc-8628-17bc88df879b	fuzzy	BIYOLOJI	Esen Tyt Ayt Biyoloji Soru Bankası	18	Mantarlardaki depo karbonhidrat çeşidi aşağıdakilerden hangisidir?	Nişasta	Selüloz	Glikojen	Kitin	Riboz	B	/static/crops/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası/Esen_Tyt_Ayt_Biyoloji_Soru_Bankası_p0018_q01.png	tier1b_position_page_inline	bronze_clean
cc226d54-ba0d-53e9-9ad8-0a09407411e8	fuzzy	EDEBIYAT	Edebiyat Denizi Ayt Edebiyat Soru Bankasi	118	"Kardeşim İbrahim bana mermer pulları
Nasıl devireceğini öğretmişti
Ben de gün geçmez ki birini patlatmayayım
Ama siz kaçtıkikeli ve kelimeledekini ve sözlerdekini
Nasıl sileceğimi öğretmediniz
Bir kentten daha geçtim
Buğdayları yakıyorlardı
Yedikleri pirinçti
Birbirlerine açılan borular gibi üfürüyorlardı
Sonra birbirlerinden borular gibi çığırtıyorlardı
Pirinçler gibi çoğalıyorlardı
Atlarını yalnız atlarını cana yakın buldum
Öpüp çıkıp gittim yelelerini

Sezal KARAKOÇ

Bu şiire ilgili olarak
I. Müzikalite ön plandadır.
II. Belli bir nazım şekli yoktur.
III. Dini duyarlılıkla yazılmıştır.
IV. Nazım nesre yaklaştırılmıştır.
degerlendirmelerinden hangileri yapılamaz?"	Yalnız I	Yalnız IV	I ve II	II ve III	III ve IV	E	/static/crops/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi/Edebiyat_Denizi_Ayt_Edebiyat_Soru_Bankasi_p0118_q03.png	tier1b_position_page_inline	bronze_clean
1e58e1ca-89ba-51f4-8bd4-8f234ad188fe	fuzzy	MATEMATIK	Bilgi Sarmalı-2023-2024-Ayt-Matematik Soru Bankası	315	"Gerçek sayılar kümesinde tanımlı bir f fonksiyonu
$$f(x) = x^3 - 3x + 11$$
biçiminde tanımlanıyor.
Buna göre, f fonksiyonu için,
I. (-1, 1) aralığında azalandır.
II. x = -1 apsisi noktada yerel minimum değerine sahiptir.
III. Birce birdir.
İfadelerinden hangileri doğrudur?"	Yalnız I	Yalnız II	Yalnız III	I ve II	I ve III	C	/static/crops/Bilgi_Sarmalı-2023-2024-Ayt-Matematik_Soru_Bankası/Bilgi_Sarmalı-2023-2024-Ayt-Matematik_Soru_Bankası_p0315_q04.png	tier1b_position_page_inline	bronze_clean
2bc1b8b7-cb6a-5c30-996a-26ac26b36407	fuzzy	BIYOLOJI	Esen Aps Biyoloji Soru Bankası	68	"Filogenetik sınıflandırmada âlemden türe doğru gidildikçe;

I. canlı çeşidi,
II. kromozom sayısı,
III. protein benzerliği

niceliklerinden hangilerinde azalma olur?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	E	/static/crops/Esen_Aps_Biyoloji_Soru_Bankası/Esen_Aps_Biyoloji_Soru_Bankası_p0068_q04.png	tier1b_position_page_inline	bronze_clean
da74869c-9889-5971-8298-d98f264e46f8	fuzzy	TURKCE	Edebiyat Sokagi Paragraf Yeterlilik Testi 2024	148	"Her zaman (I) kapsamı çatabileceği bir dostu olmalı insanın.
""Nereden çıktın bu vakitte?"" dememeli bir gece yarısı telaşla yataktan fırladığında; (II) ""Gözünün dilini bilmedi; dinlemle sormadan, söylemeden anlamalı. İhtiyac duyduğunda gidip müstfik göğsüne yaslanabilmeli; kovulmaksa saklanabilirmeli. Kucaklamalı seni güvendiğin (III) sanıp sarılmamalı, kayanan ruhuna merhem olmalı. En mahrem (IV) sırlarını verebilirmeli, en derin yaralarını açıp gösterebilmelidir; göğsünde seninimlenmesin sorgusuz sualsiz. Onda dalavukar arasında bir tek o, sözünü eşip bökmenden söylemeli, yanlış anlaşılamayacağını bilmeli. (V) Yağmur olsa kimsenin tarlasına düşmez, tiplerden uzak durmalı insan.

Bu parçada numaralanmış söz gruplarından hangisi deyim olarak kullanılmamıştır?"	I	II	III	IV	V	A	/static/crops/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024_p0148_q03.png	tier1b_position_page_inline	bronze_clean
9cdee9e8-2aad-50a3-8def-ac20aba4b6c0	fuzzy	MATEMATIK	Esen Tyt  Matematik Soru Bankası	8	"x, y ve z tam sayılar için,
$$\frac{2x - 3y}{4} = z$$
olduğuna göre aşağıdakilerden hangisi kesinlikle doğrudur?"	x + y tektir.	y + z çifttir.	x·y çifttir.	y+z tektir.	z tektir.	E	/static/crops/Esen_Tyt__Matematik_Soru_Bankası/Esen_Tyt__Matematik_Soru_Bankası_p0008_q03.png	tier1b_position_page_inline	bronze_clean
8255fae3-1b96-5c1f-a270-a00f8215cb56	fuzzy	TURKCE	Esen Tyt Türkçe 12 Deneme	27	"Köyümden kız aylarında dedemin ölücülüğüne kurulan iftar meclislerinde şiirler de okunurdu. O uzun gecelerin yaşandığı bir yaz mevsiminde 5 ya da 6 dikan vardı. Bir gün köyünde kurulan iftar onmasında 40'tan fazla insan adım işitmiş, onama art şiirler dinlenmiştir. Hatta 10 yaşma gelgemde 20'den fazla siiri ezbere bilirdim. Rahmetli babam, konuk odasında misafirlerini okuyupca şiirleri söyletmek için önce bana bakar, Ben babamın dinleyenler o şiirler benim zihnime, gönlüme ilmek ilmek işlenirdi. Şiir bu denli etkili olduğu için çocukluk dönemi sonrasında benim o biyolojik dünyaya kaytışa kalmak pek mümkün değildi ve kalamadım da zaten.

Bu parçanın yazarı aşağıdakilerin hangisinden söz etmektedir?"	Şiirinin temel kaynaklarını nerelerin oluşturduğunundan	Çocukluğunun, belleğinde bırakan anılarından	Şiire olan ilgi ve merakının nasıl başladığından	Ali ortamların çocuğun gelişiminde rolünden	Şiirlerinde anlattığı öykülerin nedenlerinden	A	/static/crops/Esen_Tyt_Türkçe_12_Deneme/Esen_Tyt_Türkçe_12_Deneme_p0027_q01.png	tier1b_position_page_inline	bronze_clean
09f8ef9b-1106-5168-b3c8-47958bfbcfc6	fuzzy	FIZIK	Mikro Orijinal Tyt Fizik Soru Bankası 2025	288	"5. Tatlı su havuzuna bırakılan bir oyuncak sandal, sudan yukarıda dengede kalmaktadır. Bu durumda, sandalı denge konumunda tutan kaldırma kuvvetinin büyüklüğü Fk'dır ve sandalin su batacak hacmi Vb kadardır. Aynı sandal tuzlu suyundaki büyük deniz suyu ile dolu bir havuza bırakıldığında yine yüzer dengelenmektedir.

Buna göre, yeni denge durumunda sandalin su batacak hacmi ve sandala etki eden kaldırma kuvvetinin büyüklüğü ile ilgili aşağıdakilerden hangisi doğrudur?"	Batan hacim Vb'ye eşit, Kaldırma kuvveti Fk'dan büyük	Batan hacim Vb'ye eşit, Kaldırma kuvveti Fk'dan küçük	Batan hacim Vb'den küçük, Kaldırma kuvveti Fk'ya eşit	Batan hacim Vb'den küçük, Kaldırma kuvveti Fk'dan küçük	Batan hacim Vb'den büyük, Kaldırma kuvveti Fk'dan küçük	B	/static/crops/Mikro_Orijinal_Tyt_Fizik_Soru_Bankası_2025/Mikro_Orijinal_Tyt_Fizik_Soru_Bankası_2025_p0288_q03.png	tier1b_position_page_inline	bronze_clean
c2583526-fb2e-5954-bb15-cae474b40bfc	fuzzy	TURKCE	Aromat Tyt Türkce Model Sorular	70	"Bir sanat eserinde ilk kesfedilen güzellikler ve çabuk bilinmeyenler çünkü daha önce bildiklerimizden en az farklı olanlardır. Vincent'in son resminin gizli detayları benim için artı görünürlük olduğunda eserdeki en başta boğmamı sağlayan güzellikler; alışkanlık kazandığım için duyarsız kalı anlarımın dışına sürüklenmeyi bile. İki göze çarpan güzelliklerden uzaklaşıp yonı bakış açısıyla eseri dinlemeye başladığımda sanati, dirnağıma kankıktan başka bir şey sunmayan hâliyle başa kaldım. Üsluptaki bu anlaşılmalık bana sevecemci bir tin bıraktı. Güzeliliğin gücüyle görünmez olan bu tını, ve son fark ettigimi ama en son fark edeceğim de yine öykü çünkü onu sevmem daha fazla zamanım almıştı.

Bu parçadan aşağıdakilerden hangisine ulaşılabilir?"	Bir sanat eserini vazgeçilmez kılan geçmişten getirdiğimiz duyarlılıklarımızla hâtap etmesidir.	Bir sanat eserini değerlendirebilmekte ilk dikkatimizi çeken, eserin bize tanıdık gelen unsurlarıdır.	Bir sanat eserine aşinalığımız arttıkça onun beğenmemizi sağlayan iki unsurun etkisini yitirir.	Bir sanat eserine sevgimizi uzun soluklu kılan; onun keşfetmesi zor, alışılagelmiş yönleridir.	Bir eserin detaylarını kavramak için harcanan zaman, o eseri ne kadar seveceğimizi de belirler.	E	/static/crops/Aromat_Tyt_Türkce_Model_Sorular/Aromat_Tyt_Türkce_Model_Sorular_p0070_q03.png	tier1b_position_page_inline	bronze_clean
4eebca2f-cf52-546e-82be-d2152699dfa1	fuzzy	MATEMATIK	Esen Aps Tyt Matematik Soru Bankası	36	"A, B, C sıfırdan farklı doğal sayılardır.

$$ \begin{array}{r} A \mid B \ -\quad 3 \ \hline \phantom{-}\quad 2 \end{array} \quad \begin{array}{r} B \mid C \ -\quad 4 \ \hline \phantom{-}\quad 3 \end{array} $$

Yukarıdaki bölme işlemlerine göre, EBOB(A - 11, B - 3) değeri aşağıdakilerden hangisi olur?"	C	2·C	3·C	4·C	5·C	C	/static/crops/Esen_Aps_Tyt_Matematik_Soru_Bankası/Esen_Aps_Tyt_Matematik_Soru_Bankası_p0036_q05.png	tier1b_position_page_inline	bronze_clean
6f3433ce-54fb-5fd3-9ec4-5766befa65b9	fuzzy	TURKCE	Edebiyat Sokagi Paragraf Yeterlilik Testi 2024	17	"(I) Alebalıklar, tuna balıkları ve heviz balıklarının derin bir uykuları yoktur, sadece uykular görürlerse ve en ufak bir tehlike karşısında simsiyah gibi harekete geçerlermişdir. (II) Öyle böyle aramışlarım Amazon nehrinde uykuya dalmış soluklar alıp, tahtalıyan bir balık kesilmişlerdir. (III) Bir İngiliz heyeti de Batı Afrika'da, başını suyun bir km yukarısına ipine sokan, sonra suya salverince ok gibi yüzüp giden balığı rastlamıştır. (IV) Balıklar bu felâketi ancak yukarıda tarif edilen, suyu yukarıya yatmak suretiyle atlatabilirler. (V) Balıkların kuru uykuyla, herkes için birçok hayvanın çok uykusunu andır.

Bu parçada numaralanmış cümlelerden hangisinden sonra ""Bu durumun sebebi basittir. Birçok Afrika nehirleri bazen mevsimlere kurur."" cümlesi getirilebilir?"	I	II	III	IV	V	E	/static/crops/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024/Edebiyat_Sokagi_Paragraf_Yeterlilik_Testi_2024_p0017_q02.png	tier1b_position_page_inline	bronze_clean
eaaf2027-81e6-5470-8fd6-b4fc624abdb5	fuzzy	FIZIK	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	76	"Newton'un hareket kanunlarından üçüncüsü Etki-Tepki Prensibi'dir.

I. Uzay Mekigi
II. Kayık İlerlemesi
III. Yürüme

Yukarıdaki hareketlerden hangisi tepki kuvvetleri sayesinde gerçekleşir?"	Yalnız I	I ve II	I ve III	II ve III	I, II ve III	A	/static/crops/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası/Bilgi_Sarmalı_Ayt_2024_Fizik_Soru_Bankası_p0076_q05.png	tier1b_position_page_inline	bronze_clean
013dafcb-0970-52fe-bb81-f037c0f7ee17	fuzzy	MATEMATIK	C1CELL-2025-Matematik Soru Bankası	120	"Birer kenarları ortak olan AKLD karesi ve KBCD dikdörtgeni aşağıdaki gibi verilmiştir.

AKLD karesinin alanı $(x^2 - 4)$ bir² ve $|LC| = (-x^2 + 7x + 9)$ br olarak verilmiştir.

KBCD dikdörtgeninin br² cinsinden alanı, AKLD karesinin bir kenar uzunluğunun br cinsinden değerinden büyüktür.

Buna göre, x yerine yazılabilecek kaç farklı tam sayı değeri vardır?"	7	6	5	4	3	B	/static/crops/C1CELL-2025-Matematik_Soru_Bankası/C1CELL-2025-Matematik_Soru_Bankası_p0120_q03.png	tier1b_position_page_inline	bronze_clean
39bf97a7-ab18-5091-b5ef-8144f846a83c	fuzzy	KIMYA	345 2025 Ayt Kimya Soru Bankası	213	"Aşağıdaki tepkimelerin kendiliğinden gerçekleştiği bilinmektedir.

$$Zn(k) + Sn^{2+}(suda) \rightarrow Zn^{2+}(suda) + Sn(k)$$
$$Sn(k) + Cu^{2+}(suda) \rightarrow Sn^{2+}(suda) + Cu(k)$$

Buna göre; Zn, Sn ve Cu metallarının yükseltgenme potansiyelleri arasındaki ilişki aşağıdakilerden hangisinde doğru verilmiştir?"	Zn > Sn > Cu	Zn > Cu > Sn	Sn > Zn > Cu	Cu > Sn > Zn	Cu > Zn > Sn	D	/static/crops/345_2025_Ayt_Kimya_Soru_Bankası/345_2025_Ayt_Kimya_Soru_Bankası_p0213_q01.png	tier1b_position_page_inline	bronze_clean
b6157e11-1eaa-55fa-8fb5-1da9ab887284	fallback	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	29	"Baş grup elementleri olan X ve Y ile ilgili bilgiler aşağıda verilmiştir.

X: Tamamı metal olan gruptur.
Y: Tamamı atomik hâlde gaz olan gruptur.

Aynı periyotta bulunan X ve Y elementleri ile ilgili,

I. 1. periyotta bulunabilirler.
II. 15S ile bileşik oluşturabilirler.
III. Y'nin değerlik elektron sayısı daha büyüktür.

ifadelerinden hangileri doğrudur?"	Yalnız I	Yalnız III	I ve II	I ve III	II ve III	E	/static/crops/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular_p0029_q02.png	tier5_qindex_page_inline	bronze_clean
5e08270d-823a-59de-9230-418f31e8c086	fallback	KIMYA	Aromat Tyt Sosyal Bilimler Model Sorular 2023	59	"'Allahü Teala gençliği Allah'a itaat yolunda geçiren genci sever.' (Hadis-i Şerif)

'Verilen kimseye Allahü Teala kendi gölgesinden başka gölge bulunmayan kıyamet gününde arşının gölgesi altında barındıracaktır. Bunlardan biri de ibadet ederek yetişen gençtir.' (Hadis-i Şerif)

'Allah çocukça (laubali )davranışları olmayan huyuna uygun ve hevesi terk eden, vakar sahibi, olgun genci sever.' (Hadis-i Şerif)

Bu hadiselerde verilmek istenen asıl mesaj aşağıdakilerden hangisidir?"	Hayat içerisindeki gençliğin önemli bir zaman dilimi olduğu	Allah katında olgun ve vakarlı gencin sevildiği	Kıyamet gününün dehşeti	Gençlik yıllarını Allah'a kulluk ederek geçirmenin mükafatının büyük olacağı	İbadet etmenin önemli olduğu	A	/static/crops/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023/Aromat_Tyt_Sosyal_Bilimler_Model_Sorular_2023_p0059_q02.png	tier5_qindex_page_inline	bronze_clean
364ffff6-bdb9-5933-9f87-ba3dc6f1e1cd	fallback	KIMYA	Aromat 2024 Ayt Fen Bilimleri	40	"Basit Formül - Molekül Formülü
✓ Bir bileşikteki elementlerin türünü ve atom sayılarının oranını gösteren formüle basit (kaba) formül denir.
✓ Bileşiği oluşturan atomların gerçek sayısını gösteren formüle molekül formülü denir.
(Basit formül kütlesi) x k = Mol kütlesi
(Basit formül) x k = Molekül formülü

KILAVUZ SORU
Kahve ve çayda bulunan kafein bileşiğinin 0,05 molü 4,8 gram C, 0,5 gram H, 2,8 gram N ve 1,6 gram O içermektedir.
Buna göre kafeinin molekül formülü aşağıdakilerden hangisidir?
(H: 1, C: 12, N: 14, O: 16)"	C₄H₅N₂O	C₈H₁₀N₂O	C₈H₁₂N₄O₂	C₁₂H₁₆N₄O₆	C₁₀H₂₀N₅O₈	E	/static/crops/Aromat_2024_Ayt_Fen_Bilimleri/Aromat_2024_Ayt_Fen_Bilimleri_p0040_q02.png	tier5_qindex_page_inline	bronze_clean
c8b2e90e-8b55-515c-855f-d91e4be581e1	fallback	FEN	Aramot Tyt 2023 Fen Bilimleri Model Sorular	32	Aşağıdaki bileşiklerden hangisi yanlış adlandırılmıştır?	Ca(OH)₂ Kalsiyum hidroksit	K₂S Potasyum sülfür	FeSO₄ Demir sülfat	N₂O₅ Diazot pentaoksit	(NH₄)₂SO₄ Amonyum sülfat	E	/static/crops/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular/Aramot_Tyt_2023_Fen_Bilimleri_Model_Sorular_p0032_q02.png	tier5_qindex_page_inline	bronze_clean
