id	book	page	q_no	text_len	verdict	reason	text_end_80char
ca387747-fe27-5ffa-ab6b-f3707a44071b	Bilgi Sarmali Ayt Tarih Soru Bankasi 2021 2022	54	11	106	ok	valid_end_?	ritasında harflerle gösterilen hangi devletleri silerse hatasını düzeltmiş olur?
308e8452-f465-565a-8f32-5532571189a4	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	69	7	307	ok	valid_end_)	lişki aşağıdakilerden hangisinde doğru verilmiştir? (Bölmeler eşit aralıklıdır.)
164cb8b8-8b44-5d33-b5d2-569822445af3	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	159	7	183	ok	valid_end_)	z 6 s'de ulaşabildiğine göre, T kaç saniyedir? (Noktalar arası uzaklıklar eşit.)
26fc19c7-9366-5e2f-8625-8a1ad23c6cc3	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	160	4	630	ok	valid_end_?	lınım periyodu $T_K$, L noktasındayken $T_L$ ise $\frac{T_K}{T_L}$ oranı kaçtır?
064a5ced-c8d7-51f2-af72-127a9e8b574e	Esen 2025 Aps Ayt Fizik Soru Bankası	61	8	166	ok	valid_end_?	sürtünmeler önemsiz olduğuna göre $P_1$, $P_2$ ve $P_3$ arasındaki ilişki nedir?
06a55712-ad9c-5f67-b5ed-be4e0080013f	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	266	Örnek: 23	215	ok	valid_end_?	z noktaları olduğuna göre, hangi ışınların izledikleri yollar doğru çizilmiştir?
62579c34-3221-58ba-aafb-086abbc16ed9	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	11	9	254	ok	valid_end_?	ibi yerleştirilince $R_2$ olmaktadır. Buna göre, $\frac{R_1}{R_2}$ oranı kaçtır?
b55a7ce9-49d5-532f-83ad-3bc5aa1d7eb6	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	19	8	228	ok	valid_end_?	 > \alpha = \beta$ olduğuna göre; $m_X$, $m_Y$ ve $m_Z$ arasındaki ilişki nedir?
456f5a47-5d50-5bec-9e8b-467b26a3f6e8	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	139	7	264	ok	valid_end_)	aç N'dur? ($\sin 37^\circ = 0.6$; $\cos 37^\circ = 0.8$; $g = 10 \text{ m/s}^2$)
0217dbde-9b1a-5bd2-995c-3d8fda1c8e30	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	141	8	459	ok	valid_end_?	_K, \omega_L, \omega_M$ arasındaki ilişkiler aşağıdakilerin hangisinde doğrudur?
e8d63d13-9c70-5b76-b450-8f4aac82093c	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	15	9	255	ok	valid_end_?	re; $\vec{F_2}$ ve $\vec{F_3}$ kuvvetleri verilenlerden hangileri gibi olabilir?
251d3b4a-4d80-5a76-a2c1-5d3e9f66e94b	Esen Yks Motivasyon Biyoloji	89	6	145	cutoff	alphanumeric_end	er almaz? 1. Domates 2. Pırasa 3. Lavanta 4. Eğrelti otu 5. Papatya 6. Çam ağacı
dbe55eba-5800-507c-a54e-40bc6f47fc14	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	33	5	248	ok	valid_end_?	 P_M \sin \beta$ III. $P_K > P_M$ bağıntılarından hangileri kesinlikle doğrudur?
b3674860-d2a0-54c1-ad4c-67a621cbb7dd	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	276	7	105	ok	valid_end_?	k sabiti $2\epsilon$ olan yalıtkan yerleştirmek için yapılması gereken iş nedir?
9f3fdc4c-d6c8-56f3-9826-c4dba713c0c8	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	79	7	316	ok	valid_end_?	inin kütleleri $m_X$, $m_Y$, $m_Z$ arasındaki ilişki aşağıdakilerden hangisidir?
083083eb-8b31-5c69-9fa6-36d99b0fdc31	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	72	Örnek: 3	241	ok	valid_end_?	ın uyguladığı kaldırma kuvvetleri $F_K$, $F_L$ ve $F_M$ arasındaki ilişki nedir?
0aeebc4e-b688-5824-9eb9-e8bf5039b4fd	Apotemi 2022 2023 Modern Fizik	202	6	260	ok	valid_end_)	ğlanacak üretecin potansiyel farkı kaç volt olabilir? ($hc = 12400 \text{ eVÅ}$)
0b70a507-bb90-56b7-843d-0848cbe21cd2	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	319	5	392	ok	valid_end_?	leri $E_1$, en az $E_2$ kadar oluyor. Buna göre, $\frac{E_1}{E_2}$ oranı kaçtır?
3346281d-4001-5e31-a6d9-1dc2ec1e8991	345 2025 Tyt Biyoloji Soru Bankası	16	3	499	ok	valid_end_?	anılıyor. Bu deney, aşağıdakilerden hangisini araştırmak için yapılmış olabilir?
3732db60-6db3-5eba-82c7-1d1eb579049e	Esen Yks Motivasyon Biyoloji	15	8	365	ok	valid_end_?	en olan reaksiyon hızı aşağıdaki seçeneklerin hangisinde doğru ifade edilmiştir?
a49698b8-c642-5d61-b958-71f2174b69c8	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	432	8	370	ok	valid_end_?	arın nötron ve proton sayıları eşit olmalıdır. yargılarından hangileri doğrudur?
675a5841-4ef2-5eb6-aaab-8e5c53aeb772	Aromat 2024 Ayt Fen Bilimleri Model Sorular	46	AROMAT MODELİ	142	ok	valid_end_?	verilmiştir. Verilen moleküllerle ilgili aşağıdakilerden hangisi ortak değildir?
46c517a9-2781-5717-9925-fd2c08873a05	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	40	Soru 5	701	ok	valid_end_?	 durumlar için verilen basınç karşılaştırmalarından hangisi kesinlikle doğrudur?
68c98bd7-095d-56b3-aa38-d8a8411dd1c4	Apotemi 2019 2020 Tyt Ayt Fizik Soru Bankası	324	7	206	ok	valid_end_?	 olduğuna göre, $P$ noktasının bileşke manyetik alanı kaç $K\frac{i}{\ell}$ dir?
ab86d8bf-89fc-5241-88b4-befa0cb88d9f	Apotemi 2024 Ayt Kimya Soru Bankasi	39	9	281	ok	valid_end_?	n atom sayısı III. Ortalama kinetik enerjisi niceliklerinden hangileri değişmez?
f5a7c8fa-4ede-54f2-b355-439e277c9019	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	168	7	248	ok	valid_end_?	atılıyor. X cismi uzaklaştırıldığında K ve L üzerindeki yük dağılımı nasıl olur?
7c22e343-221d-5799-8df5-accef4c9591a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	10	11	163	ok	valid_end_?	$m(\widehat{FBC}) = 30^{\circ}$ Buna göre, $m(\widehat{ABC}) = x$ kaç derecedir?
491c9287-ef4e-55a4-8fb1-2b0e5e4126b5	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	14	7	238	ok	valid_end_?	 = \alpha$. Yukarıdaki verilere göre, $m(\widehat{FED}) = \alpha$ kaç derecedir?
f16c5eaf-f5a2-51c2-95df-9ae8dd17a933	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	14	8	192	ok	valid_end_?	, $m(\widehat{BKE}) = \alpha$. Yukarıdaki verilere göre, $\alpha$ kaç derecedir?
f63b6dd9-3c19-5f3d-8c06-ef7ceb098c93	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	24	9	155	ok	valid_end_?	m(\widehat{ACB}) = 60^{\circ}$. Buna göre, $m(\widehat{BDE}) = x$ kaç derecedir?
1fe3089b-4ace-5f01-a3a9-d700b5e51baa	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	24	10	167	ok	valid_end_?	0^{\circ}$. Yukarıdaki verilere göre, $m(\widehat{BAD}) = \alpha$ kaç derecedir?
60d16af9-6b62-52a6-8915-96e5463e76f3	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	24	11	154	ok	valid_end_?	dehat{ACB}) = 40^{\circ}$. Buna göre, $m(\widehat{DFB}) = \alpha$ kaç derecedir?
3e154bff-9ae5-57ea-8820-001e927d8f95	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	24	12	119	ok	valid_end_?	, $m(\widehat{DAE}) = 48^{\circ}$. Buna göre, BAC açısının ölçüsü kaç derecedir?
7eb8c508-8605-5698-916d-a4b469cbc44a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	30	6	160	ok	valid_end_?	0^{\circ}$. Yukarıdaki verilere göre, $m(\widehat{AED}) = \alpha$ kaç derecedir?
f5a4e54b-18f8-56f8-ba6a-9d374877525a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	28	8	143	ok	valid_end_?	$|BD|=|DC|=|DE|$. Yukarıdaki verilere göre, $EAC$ açısının ölçüsü kaç derecedir?
593afb5d-2b8e-59ee-8b83-d73516853a05	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	30	7	175	ok	valid_end_?	0^{\circ}$. Yukarıdaki verilere göre, $m(\widehat{DEB}) = \alpha$ kaç derecedir?
9903820c-2784-5282-adbf-8332f72f7c66	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	48	6	133	ok	valid_end_?	$|BC|=4\sqrt{3}$ cm, $|DC|=x$ cm. Yukarıdaki verilere göre, $|DC|=x$ kaç cm'dir?
e08d20bf-fda3-5e4d-be22-429ba105a3cc	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	46	12	192	ok	valid_end_?	cm, $|DF|=2\sqrt{7}$ cm. Yukarıdaki verilere göre, $|BE|-|FC|$ farkı kaç cm'dir?
10f7ff38-ac1f-5210-b46f-65e4a2e6aa11	Cap Ayt Fizik Soru Bankası 2023 2024	202	14	278	ok	valid_end_?	oluşturduğu bileşke elektrik alan yönü Şekil - II'de verilenlerden hangisi olur?
8b5fa42a-6bff-5ce0-abf6-93077ba3f340	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	48	9	169	ok	valid_end_?	 $|DE|=|DF|=15$ cm, $|AC|=13$ cm. Yukarıdaki verilere göre, $|CF|=x$ kaç cm'dir?
182f7d5f-e2f6-5926-abb2-48bba7b51924	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	150	Örnek : 6	173	ok	valid_end_)	 göre, işçinin bu işlem sırasında sağladığı güç kaç watt'tır? ($g = 10$ m/s$^2$)
194878f3-5307-5052-914c-e34cf0bba783	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	238	Örnek: 6	161	ok	valid_end_?	n oluşturmaktadır. Buna göre, L noktasında oluşan manyetik alanın şiddeti nedir?
c407cb48-bc54-5382-a62d-9e85b69d3278	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	54	7	141	ok	valid_end_?	DC|=4$ cm ve $|BC|=7$ cm Yukarıdaki verilere göre, DAC açısının tanjantı kaçtır?
8232e1a6-63d4-51a3-b642-35c1a27deaa4	Bilgi Sarmalı Tyt 2024 Fizik Soru Bankası	332	6	208	ok	valid_end_?	una göre, kaba bir miktar daha cıva ilave edilirse $h_1$ ve $h_2$ nasıl değişir?
625b3075-bbb3-579f-8b56-4021dc24c925	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	12	7	255	ok	valid_end_?	 = \alpha$. Yukarıdaki verilere göre, $m(\widehat{CBA}) = \alpha$ kaç derecedir?
9b2d954d-9ac7-5d84-a3d2-bc1a58e4058e	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	222	7	141	ok	valid_end_?	$ cm. Yukarıdaki verilere göre, BKLM dikdörtgeninin alanı kaç $\text{cm}^2$ dir?
9537fd81-488d-50d0-8a71-1d0d746a71ea	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	222	10	112	ok	valid_end_?	. $|AE|=|EF|$ ve $|BF|=|FC|$ dir. Yukarıdaki verilere göre, $|EC|=x$ kaç cm'dir?
1bb6e1b8-5149-57f3-bb66-d6f3be5c4cd5	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	26	7	156	ok	valid_end_?	)=20^{\circ}$ Yukarıdaki verilere göre, $m(\widehat{ABC})=\alpha$ kaç derecedir?
c748dbb7-9b81-59b9-b2df-816ed2ead90b	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	28	6	254	ok	valid_end_?	rıdaki verilere göre, $m(\widehat{ADB})+m(\widehat{BCD})$ toplamı kaç derecedir?
55b50a98-c2a4-5c00-a483-351aad2d3f2c	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	226	9.	134	ok	valid_end_?	=3 \text{ cm}$, $[EF]=6 \text{ cm}$ Yukarıdaki verilere göre, $|BE|$ kaç cm'dir?
ff3f1e13-b6fc-5cff-93d4-c02b9adbd020	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	240	10	177	ok	valid_end_?	CD}) = 60^\circ$. Yukarıdaki verilere göre, yamuğun alanı kaç $\text{cm}^2$ dir?
b3543933-6f28-54a2-b097-2605c6f8468d	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	242	8	197	ok	valid_end_?	$|BE|=2$ cm, $|AB|=2\sqrt{5}$ cm. Yukarıdaki verilere göre, $|FC|=x$ kaç cm'dir?
f3fcc2b8-fb21-52dc-a379-87b81c43c58d	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	242	9	181	ok	valid_end_?	 $|AE|=10$ cm, $|DC|=21$ cm, $|EF|=x$. Yukarıdaki verilere göre, $x$ kaç cm'dir?
6dd3cf78-dfe0-522f-8a60-0af4a2a9c223	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	242	10	189	ok	valid_end_?	rim, $|EF|=8$ birim. Buna göre, ABCD yamuksal bölgesinin alanı kaç birimkaredir?
6885a58c-3f7a-5847-b221-0297eb94078d	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	46	7	137	ok	valid_end_?	=15^\circ$, $|AC|=10\sqrt{2}$ br. Yukarıdaki verilere göre, $|BA|=x$ kaç br'dir?
20681486-8e9a-50f6-9006-4a8fe10c2a47	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	246	9	133	ok	valid_end_?	$|DE| = 10$ cm, $|DC| = 15$ cm  Yukarıdaki verilere göre, $|EB| = x$ kaç cm'dir?
5f6968bd-1cd1-5303-b89c-e8e3f14695b9	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	248	8.	220	ok	valid_end_?	FD) = 2 \cdot A(EBCF)$ Yukarıdaki verilere göre, $|EF| = x$ kaç $\text{cm}$'dir?
99a146c4-0033-522c-8b1a-14c799952e1d	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	262	8	144	ok	valid_end_?	rc$, $m(\widehat{CDA})=\alpha$ Yukarıdaki verilere göre, $\alpha$ kaç derecedir?
c4efefa3-818d-5477-b467-3d090ee550ea	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	270	7	201	ok	valid_end_?	 70^\circ$. Yukarıdaki verilere göre, $m(\widehat{LOK}) = \alpha$ kaç derecedir?
1770487a-4cb0-5126-b830-1925dd2b69c4	Apotemi 2022 2023 Modern Fizik	191	ÖRNEK 2	365	ok	valid_end_?	klerinden hangileri hem saçılan elektron hem saçılan foton için eşit değerdedir?
182ba32c-ec95-5e8e-8984-41c94b67531b	Bilgi Sarmalı Ayt 2024 Fizik Soru Bankası	191	5	253	ok	valid_end_?	min potansiyel enerjisi $U_2$ oluyor. Buna göre, $\frac{U_1}{U_2}$ oranı kaçtır?
a0aa1d67-6140-5540-a91e-05b8237da012	Apotemi 2024 Ayt Kimya Soru Bankasi	151	10	123	ok	valid_end_?	maklar yukarıda verilmiştir. Buna göre, aşağıdaki ifadelerden hangisi yanlıştır?
189f6191-07fb-55cc-a346-bbf33d6245b4	Aromat 2024 Ayt Fen Bilimleri Net 30	12	AROMAT MODELİ	502	ok	valid_end_?	m arttırılırsa çerçevenin dönme hızı değişmez. yargılarından hangileri doğrudur?
8e273ee2-d5fc-523e-ba36-58df381be934	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	58	7.	143	ok	valid_end_?	, $|DA|=12$ cm, $|DC|=6$ cm, $|BD|=x$. Yukarıdaki verilere göre, $x$ kaç cm'dir?
a97dbb90-d48e-56d0-8c39-afe7b4a2519c	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	62	9	138	ok	valid_end_?	)=m(\widehat{DBC})$, $|EC|=2$ cm. Yukarıdaki verilere göre, $|BD|=x$ kaç cm'dir?
97404dd9-8771-5a66-b126-fc9bec33ccbd	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	66	6	158	ok	valid_end_?	 6$ cm, $|HC|=3$ cm, $|BD|=5$ cm. Yukarıdaki verilere göre, $|DC|=x$ kaç cm'dir?
613b40cb-ea5e-5aea-9770-49255d2109c9	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	78	10.	156	ok	valid_end_?	 $|AB| = 10$ cm, $|BD| = 8$ cm. Yukarıdaki verilere göre, $|DC| = x$ kaç cm'dir?
4ab43d18-48cd-5031-867f-5be1ff5fca8a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	80	7	149	ok	valid_end_?	BC]$, $|BD| = |DC|$, $|FG| = 2$ cm. Yukarıdaki verilere göre, $|AD|$ kaç cm'dir?
0fb74ef0-52f5-5a52-b900-16740881be9d	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	78	Örnek: 16	356	ok	valid_end_?	 özkütlesi sudan büyük olduğu için batmıştır. yargılarından hangileri yanlıştır?
1f7f2f68-f6c4-5c4a-9269-2c4c122ad7f2	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	82	8	176	ok	valid_end_?	]$, $|KD| = 15$ cm, $|DC| = 20$ cm, $|EB| = 7$ cm. Buna göre, $|KE|$ kaç cm'dir?
abc3cb34-750d-5ba0-81a5-8f3ae6b94009	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	100	7	183	ok	valid_end_?	idehat{BED}) = 84^{\circ}$ Buna göre, $m(\widehat{BDC}) = \alpha$ kaç derecedir?
f3227272-a049-544f-a636-79402f8f96dd	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	114	9.	181	ok	valid_end_?	, $|EC| = 4$ cm, $|DC| = 5$ cm. Yukarıdaki verilere göre, $|BD| = x$ kaç cm'dir?
e8daea1f-12ea-56c9-aa87-5d395654c07c	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	126	9.	146	ok	valid_end_?	, Alan$(DEF) = 6 \text{ cm}^2$. Yukarıdaki verilere göre, $|DB| = x$ kaç cm'dir?
52472f7d-cd51-536c-8630-f50dbfd16053	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	132	7	138	ok	valid_end_?	, $|DE|=4$ cm, $|BC|=18$ cm Yukarıdaki verilere göre, Alan(AECD) kaç $cm^2$ dir?
5a72d101-d7d7-533f-abc1-999d232e9a5d	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	150	10	189	ok	valid_end_?	m. Yukarıdaki verilere göre, $x$'in alabileceği en küçük tam sayı değeri kaçtır?
7f4a50d1-da6f-50de-984c-7d1de4aaf491	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	220	7	129	ok	valid_end_?	$, $|AF| = 6$ cm. Yukarıdaki verilere göre, karenin alanı kaç $\text{cm}^2$ dir?
c2700323-017e-545e-b98f-034c1de10bab	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	240	7	176	ok	valid_end_?	idehat{DAB}) + m(\widehat{ABC}) = 90^\circ$. Buna göre, $|AB| = x$ kaç birimdir?
47a186af-8e20-59a5-83d1-ec03d08d4eef	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	242	7	142	ok	valid_end_?	. $|AD|=4$ cm, $|BC|=12$ cm. Yukarıdaki verilere göre, $|AB|=|DC|=x$ kaç cm'dir?
3425f55c-cef8-5b59-9fe4-4d88ca2193c8	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	248	7.	178	ok	valid_end_?	DC| = 10 \text{ cm}$ Yukarıdaki verilere göre, $\frac{|EF|}{|FC|}$ oranı kaçtır?
5f4e12ec-ba77-5cec-a925-849749e31c23	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	66	8	136	ok	valid_end_?	 $|AE|=|FE|$. Yukarıdaki verilere göre, $m(\widehat{CBF})=\alpha$ kaç derecedir?
c7fef115-df11-59a4-9f21-e4bf88622b20	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	66	7	121	ok	valid_end_?	DE|=|BE|=|EC|=6$ cm, $|FD|=8$ cm. Yukarıdaki verilere göre, $|AF|=x$ kaç cm'dir?
d90b500b-f931-5f64-8c08-72ec328f9a84	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	66	10	188	ok	valid_end_?	135^{\circ}$. Yukarıdaki verilere göre, $m(\widehat{ADC})=\alpha$ kaç derecedir?
974eee36-fe71-5035-9203-ded5034735f0	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	78	9.	156	ok	valid_end_?	 $|AC| = 6$ cm, $|CD| = 21$ cm. Yukarıdaki verilere göre, $|BC| = x$ kaç cm'dir?
01c54ceb-a79d-5e35-ae12-a238d56b91f3	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	80	10	138	ok	valid_end_?	, $|GE| = 2$ cm, $|GD| = 3$ cm. Yukarıdaki verilere göre, $|GC| = x$ kaç cm'dir?
f4b25988-0300-513a-acde-847be5b2e0d8	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	80	11	168	ok	valid_end_?	, $|BE| = 6$ cm, $|CD| = 8$ cm. Yukarıdaki verilere göre, $|BC| = x$ kaç cm'dir?
f6e6ffa8-dab0-5093-9c10-1fa2a6e19af0	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	82	11	202	ok	valid_end_?	 6$ cm, $|LC| = 4$ cm. Yukarıdaki verilere göre, $|DK| - |DL|$ farkı kaç cm'dir?
66c5e9f6-b2d4-5276-b7a3-55937230cf08	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	82	12	194	ok	valid_end_?	 birim, $|AD| = 4$ birim, $|BC| = 11$ birim. Buna göre, $|AC| = x$ kaç birimdir?
f41fba4e-ed4e-5c52-aee5-730142df266a	Bilgi Sarmalı-2023-2024-Ayt-Matematik Soru Bankası	159	8	319	ok	valid_end_?	 dir. Buna göre, $\sin(3x^\circ) \cdot \tan(2y^\circ)$ ifadesinin değeri kaçtır?
eed17adf-7b9c-54d7-b27b-fedb5acf9325	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	100	9	135	ok	valid_end_?	, $m(\widehat{AFD}) = \alpha$. Yukarıdaki verilere göre, $\alpha$ kaç derecedir?
218c675e-7066-52f6-b6a5-b104061bb14a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	102	10	137	ok	valid_end_?	 $[CE] = 2$ cm, $[BC] = 10$ cm. Yukarıdaki verilere göre, $|DE| = x$ kaç cm'dir?
d89054b9-c945-5095-bf03-b6d6588787a5	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	102	9	160	ok	valid_end_?	E})$, $|BD| = 9$ cm, $|EC| = 4$ cm. Yukarıdaki verilere göre, $|AD|$ kaç cm'dir?
b2e0ca7f-5603-5042-bb0f-aadbb7307a7c	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	284	10	146	ok	valid_end_?	10$ cm, $|DC|=4$ cm. Yukarıdaki verilere göre, Alan(ABCD) kaç $\text{cm}^2$ dir?
929fa80c-3250-5348-a671-fb810294d5ac	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	296	11.	113	ok	valid_end_?	=14$ cm. Yukarıdaki verilere göre, boyalı alanlar toplamı kaç $\text{cm}^2$ dir?
a40643a3-3abd-5da9-b463-3288a05973df	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	304	8	309	ok	valid_end_?	ğu 10 m olduğuna göre, koçun gezebileceği en büyük bölgenin alanı kaç $m^2$ dir?
b7693934-b284-59d9-8fab-6d0a47dc16af	Aktif Ogrenme 2025 Tyt Fizik Soru Bankası	11	Soru : 11	213	ok	valid_end_?	{K} = \vec{M}$ III. $|\vec{L}| = 2|\vec{M}|$ eşitliklerinden hangileri doğrudur?
fec99881-0123-5a4e-a9bf-ba6e13ee3548	Bilgi Sarmalı-2022-2023-Tyt-Matematik Soru Bankası	23	11	275	ok	valid_end_?	iyor. Buna göre, I. $a<b$ II. $d<b$ III. $c<a$ ifadelerinden hangileri doğrudur?
1dd25711-219b-59a4-b569-d105e69b3679	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	58	11.	168	ok	valid_end_?	, $|AK|=|KC|$, $|BD|=6$ birim, $|FC|=4$ birim. Buna göre, $|DF|=x$ kaç birimdir?
53614722-fcd7-52f6-9d5f-549a397d3db4	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	58	12.	132	ok	valid_end_?	]$, $|BD|=|DC|$, $|AE|=6$ birim, $|EB|=4$ birim. Buna göre, $|AC|$ kaç birimdir?
07fab5fb-75ac-57b1-81d4-9e3f79e6ca3a	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	112	7.	135	ok	valid_end_?	B|$, $|AD| = 3|CD|$, $|BC| = 8$ cm. Yukarıdaki verilere göre, $|AB|$ kaç cm'dir?
f49dd973-74b9-50b9-861e-5a26235a676c	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	112	8.	171	ok	valid_end_?	$ cm, $|EC| = 7$ cm. Yukarıdaki verilere göre, $\frac{|DE|}{|DC|}$ oranı kaçtır?
679cc840-f4d7-541c-8e67-859e6bda2212	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	114	10.	180	ok	valid_end_?	 80^\circ$. Yukarıdaki verilere göre, $m(\widehat{EBC}) = \alpha$ kaç derecedir?
5048c11d-424a-5ebe-9bdf-9baa01ac1e53	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	126	10.	168	ok	valid_end_?	m, $|AC| = 18$ birim. Buna göre, ADC üçgensel bölgesinin alanı kaç birimkaredir?
9b8d59e8-bbd6-56ba-b050-2239d1ce5228	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	126	11.	138	ok	valid_end_?	$, $|AB| = 6$ birim, $|BC| = 12$ birim. Buna göre, Alan$(BDC)$ kaç birimkaredir?
0fe1a6fb-2f82-5e3c-bb03-9e85a6b1e24b	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	134	9.	148	ok	valid_end_?	an(ADK) = $12$ $br^2$ dir. Yukarıdaki verilere göre, Alan(EFCKD) kaç $br^2$ dir?
e946e26a-e4cc-5ac4-afcb-3b0ea4f10ed4	Bilgi Sarmalı-2022-2023-Tyt Ayt-Geometri Soru Bankası	146	12	155	ok	valid_end_?	irim. Buna göre, $x$'in alabileceği farklı tam sayı değerlerinin toplamı kaçtır?
