id,subject_area,q,oa,ob,oc,od,oe,key
546bca5a-f0d5-5649-ad47-3300404aca82,FIZIK,"Fizik biliminin günlük yaşamımızdaki faydalarına,
I. Fiber optik kabloların yüksek hızlı internet sağlaması
II. Hastalık teşhislerinde MR görüntüleme cihazlarının kullanılması
III. Kanser hastalıklarının tedavileri için yeni ilaçlar üretilmesi
örneklerinden hangileri gösterilebilir?",Yalnız I,Yalnız II,I ve II,I ve III,II ve III,C
a0dcbab5-068d-5145-9f8f-7b02247de9d5,KIMYA,"• Yağ asitlerinin tuzlarına ....I.... denir.
• Polimer molekülü içerisinde sürekli tekrarlanan birime ....II.... denir.
• Vücut bölgelerinin temizlenmesi, güzelleşmesi, hoş kokması için kullanılan maddelere ....III.... denir.
Yukarıdaki cümlelerde I, II ve III yerlerinin uygun kelimeler ile doldurulması hangi seçenekte doğru verilmiştir?","Sabun, Mer, Deterjanlar","Rafine yağ, Mer, Kozmetik ürünler","Sabun, Mer, Kozmetik ürünler","Sabun, Polimer, Kozmetik ürünler","Sabun, Polimer, Deterjanlar",C
4dd917d1-8d3b-5c24-b8fa-174ec6e7a948,TURKCE,"Seni seven âşık yanar yakılır
I
Aşk hunçarı şu sineme çakılır
II
Zülfün kemend olmuş cana takılır
III
Hilâlimi sorma merhamet eyle
IV
Bu dörtlükte numaralanmış sözcüklerden hangisi birden çok çekim eki almıştır?",I,II,III,IV,V,B
e0eb5281-3437-5726-b28f-0651b09d0f4f,MATEMATIK,"K ve L kentlerinde bulunan birer araç bu iki kent arasındaki yol üzerinde birbirlerine doğru sabit hızlarda hareket edeceklerdir. L kentinden hareket eden araç, K kentinden hareket eden araçtan 20 dakika sonra yola çıkmış ve bir süre sonra bu iki araç karşılaşmışlardır.
Bu iki araç karşılaştıktan bir süre sonra aynı anda K kentinden hareket eden araç L kentine, L kentinden hareket eden araç K kentine varmıştır.
K kentinden hareket eden araç bir saat sonra L kentine ulaştığına göre L kentinden hareket eden araç harekete başladıktan kaç dakika sonra diğer araç ile karşılaşmıştır?",16,20,24,25,36,C
397824d1-27df-5a7a-a234-583e8e6956f5,TURKCE,"Tutarlılığını yitirmeyecek tek önerme olarak kabul edilen, Herakleitos'un ""değişmeyen tek şey değişimin kendisidir"" ifadesine ne çok ihtiyaç duyduğumuz bir dönemdeyiz. Buna karşın hâlâ değişimden korkan ve bunu kendisine daimi itiraf etmekte zorlanan insanlar ile karşı karşıya kalmaktayız. Bir de değişme her koşulda ayak uydurmak için can atan, değişimi kimi zaman zaaflarına yenik düşerek kimi zaman da çevreye uyum sağlamak için zorunlu bir ihtiyaç olarak görenler var. Her iki durumda da insan hep arada kalan bir konumdadır. Bu parçada asıl anlatılmak istenen aşağıdakilerden hangisidir?",Kendini gerçek anlamda tanıyan insan ne düşünmekten ne de değişimden korkar.,"Biz düşünmekten ve eyleme geçmekten korktuğumuz sürece, bize toplumun öngördüğü roller ile yaşamaya devam ederiz.",Çevrenin üzerimizde uyguladığı etkiyi yok ettiğimizde kendimizi ilgili korkuların da zamanla yok olduğunu farkına varırız.,"Düşünmek; bazen acı çekmeyi, sorumluluk almayı, cesaret edebilmeyi ve her şeyden önemlisi dik durabilmeyi gerektirir.","İnsan, değişimden korksa da değişime can atsa da daima arada kalır.",E
feb4eb91-3abf-5117-9247-12cb3d268b31,MATEMATIK,"Gerçel sayılar kümesi üzerinde tanımlı $f$ ve $g$ fonksiyonları $f(x) = x^2$ ve $g(x) = x+2$ biçiminde tanımlanıyor.
$f$ ve $g$ fonksiyonları kullanılarak $h$ fonksiyonu
$h(x) = \begin{cases} (log)(x) & x < g(x) \text{ ise} \\ (gob)(x) & f(x) \ge g(x) \text{ ise} \end{cases}$
biçiminde tanımlanıyor.
Buna göre, $h'(-2) + h'(1)$ toplamı kaçtır?",-4,-2,0,2,4,C
800e1a62-2637-5f1f-a126-1c0120829d24,FIZIK,Şekilde yatay düzlemde sabit hızlarla hareket etmekte olan cisimlere etkiyen yatay kuvvetlerin yön ve newton birimi cinsinden şiddetleri tablodaki gibidir. Buna göre hangi cisme sürtünme kuvveti etki etmektedir?,K,L,M,N,P,D
652add59-437e-571c-8e9b-3b572e02b9fe,MATEMATIK,"$\frac{K+L}{L}=3$ olduğuna göre, $\frac{K-2L}{K-L}$ kaçtır?",0,3,4,1,2,A
58856fe3-e779-5395-b1cf-0042adcb02bf,MATEMATIK,"$a$ bir gerçek sayı olmak üzere, $f: \mathbb{R} \to \mathbb{R}$, $f(x) = \begin{cases} \frac{x^2-a}{x-3} & , x \ne 3 \\ 6 & , x = 3 \end{cases}$ fonksiyonu $x=3$ noktasında sürekli olduğuna göre, $a$ kaçtır?",36,12,9,3,1,C
90a7eea0-cd8e-5aa1-845a-1c6268593339,TARIH,"II. Dünya Savaşı'nda Almanya'nın, Balkanlar, Yunanistan ve Yugoslavya üzerine seferler düzenlemesi üzerine Türkiye batı sınırında bulunan demir yolları ve köprüleri tahrip etmiştir. Türkiye'nin bu uygulamasındaki amacının aşağıdakilerden hangisi olduğu söylenebilir?",ABD'den borç para almak,Wilson ilkelerini uygulamak,Müttefik grubunda yer almak,Rusya'ya yardım etmek,Balkan Türklerini güvence altına almak,E
ef9ec9f5-c47b-5ce3-965e-203ebddb701a,MATEMATIK,"Kenar uzunlukları $12 \text{ m}$ ve $18 \text{ m}$ olan bir bahçe hiç alan artmayacak şekilde kare biçiminde parçalar çizilerek her parçanın köşelerine aydınlatma direkleri dikilecektir. Buna göre, en az kaç tane aydınlatma direği gereklidir?",6,8,10,12,14,C
0ca839b5-4687-5725-b9c2-39c5a4171df8,TURKCE,"(I) Gelişmekte olan ülkelerde yiyeceklerin ziyan olmasının nedenleri daha farklıdır. (II) Özellikle son yıllarda dünyada gıda fiyatlarında yaşanan dalgalanmalar, fakir ülkelerde gıdaya erişimi zorlaştırmakta hatta yeni zaman imkânını bile getirmektedir. (III) Ayrım ülkelerin ekonomisi ve paketlemesi aşaması da kayıplar meydana gelmektedir. (IV) Gelişmekte olan ülkelerde yılda toplam 150 milyon ton buğday heba olmaktadır. (V) Bu ülkelerde, taşımacılık ve depolama alanındaki yetersizlikler nedeniyle hasadın %40'ı daha tarladan tüketiciye ulaştırılırken ziyan olmaktadır.
Bu parçada anlam akışının sağlanması için hangi cümlelerin yerleri değiştirilmelidir?",I ve II,II ve III,I ve V,II ve V,III ve V,D
12ff4ebc-efbd-51e5-b5ea-c3854285b419,MATEMATIK,"$2^{0,2} \cdot 4^{0,4} \cdot 5^{0,5} \cdot 25^{0,25}$ çarpımının sonucu kaçtır?",1,10,15,20,100,B
a800aa56-e170-5d4c-af8d-0a6498ef4d3a,GEOMETRI,"Bir dik koordinat düzleminde $A(9, 2)$, $B(10, 1)$, $C(D(4, 13)$, $E(3, 8)$ ve $F$ noktaları verilmiştir. ABC üçgeninin ağırlık merkezi ile DEF üçgeninin ağırlık merkezi aynı nokta olduğuna göre C ve F noktaları arasındaki uzaklık kaç birimdir?",$10$,$13$,$15$,$17$,$20$,B
3bd75526-4cb4-5493-8abc-7711f4aca37c,KIMYA,"$2KHCO_{3(k)} \to K_2CO_{3(k)} + CO_{2(g)} + H_2O_{(g)}$ $MgCO_{3(k)} \to MgO_{(k)} + CO_{2(g)}$ $KHCO_3$ ve $MgCO_3$ ve bileşikleri ısıtılınca yukarıdaki denklemlere göre parçalanmaktadır. $KHCO_3$ ve $MgCO_3$ ten oluşan 92 gramlık karışım ısıtılarak tamamen parçalandığında 33 gram $CO_2$ oluşmaktadır. Buna göre, başlangıçtaki karışımda bulunan $MgCO_3$ ün molce % si kaçtır? ($KHCO_3$: 100, $MgCO_3$: 84, $CO_2$: 44)",10,20,30,40,50,E
44788727-7374-5fc8-969d-0033d60651f5,TURKCE,"(I) Hümanizma ruhunu anlama ve duymadaki ilk aşama, insan varlığının en somut anlatımı olan sanat yapıtlarının benimsenmesidir. (II) Sanat dalları içindeki edebiyat, düşünce ögeleri en zengin olandır. (III) Bir ulusun diğer ulusların edebiyatlarını kendi dilinde ve düşüncesinde yinelemesi için zekâ ve anlama gücünü o yapıtlar oranında artırması, canlandırması gerekir dünyanın her yerinde. (IV) İşte çeviri etkinliğini biz, bu bakımdan önemli ve uygarlık davamız için etkili sayıyoruz. Bu parçada numaralanmış cümlelerden hangisi ögeleri ve ögelerinin sıralanışı yönüyle özdeştir?",I ile II,I ile III,II ile III,II ile IV,III ile IV,D
5f628c8a-652a-56c6-b428-efc9c6d47104,MATEMATIK,"Dört işlem sembollerinden $(+, -, \times, \div)$ her biri aşağıdaki kutulara her kutuya farklı bir sembol olacak şekilde yerleştirildiğinde her iki eşitlik de sağlanmış oluyor.
$36 \square 3 = 6 \square A$
$A \square 8 = 15 \square B$
A ve B pozitif tam sayılar olmak üzere A + B kaçtır?",7,13,9,11,14,E
264ed7eb-173f-5008-ab67-1760effc99b4,FIZIK,"Birbirine paralel yerleştirilen özdeş iki iletken levha bir üretece bağlanarak yüklendiğinde levhalar arasında düzgün elektrik alan oluşuyor. Buna göre, üretece bağlı iken levhalar birbirinden uzaklaştırılırsa levhalar arasındaki elektrik alan ve levhalar arasındaki potansiyel fark nasıl değişir?","Artar, Artar","Artar, Değişmez","Azalır, Artar","Azalır, Azalır","Değişmez, Değişmez",E
2424c6bf-6f77-5e91-a02d-b8c05128c3ca,MATEMATIK,$\int \frac{x^2-4}{x-2} dx$ integralinin eşiti aşağıdakilerden hangisidir?,$\frac{x^2}{2}+2x+c$,$x^2-x-c$,$\frac{x^2}{2}-x+c$,$x^2-2x+c$,$\frac{x^2}{2}-2x+c$,A
41aa29ab-11cf-5909-9bc3-5e96f7c8d609,MATEMATIK,$\pi < x < 2\pi$ olmak üzere $2cos^2x + 2sinx = \frac{tanx}{sin(2x)}$ denklemini sağlayan x gerçek sayılarının toplamı kaçtır?,$2\pi$,$3\pi$,$4\pi$,$5\pi$,$6\pi$,B
be2e6408-93d1-557f-a2b4-abf9a2dee458,MATEMATIK,"Furkan ve Poyraz aynı romanı okumuşlardır. Furkan, günlük 20 sayfa okuyarak romanı bitirmiştir. Poyraz, ilk 4 gün her gün 10 sayfa diğer günlerde her gün 50 sayfa okuyarak Furkan'ın romanı bitirme süresinin yarısı kadar sürede romanı bitirmiştir. Buna göre, bu roman kaç sayfadır?",540,570,600,630,640,C
c944ef4c-fcbc-583f-a99c-53054e190800,GEOMETRI,"Analitik düzlemde, a ve b pozitif tam sayıları arasında $a+b=a ullet b$ eşitliği bulunmaktadır. Buna göre D(a, b) noktasının E(4, -1) noktasına göre simetriği olan nokta aşağıdakilerden hangisidir?","(6, -1)","(6, -2)","(6, -3)","(6, -4)","(6, -5)",C
a4585ba1-2278-5272-833d-2a398c531f27,TURKCE,"İlhan Berk'in bir süre sonra İlhan Berk'ten şiir yazması korkunç bir sanat cinayetiydi. İşte o, bu cinayeti işlemedi. Eğer bu cinayeti işleseydi öncelikle ölen, onun şiir olurdu. Bugün birçok insanın onu bir şiir virtüözü olarak hâlâ okuyor olmasının en fazla buna bağlıyorum.
Aşağıdakilerden hangisi bu parçada sözü edilen sanatçı tarafından söylenmiş olabilir?","Şair, ustalıkları önündeki diğer şairleri katletmek için yol arayarak zaman kaybetmemek gerekir.",Şiirin geleneklerine yönelip oradan beslenmeden kendi şiir tarzınızı oluşturursanız kalıcılığı yakalayabilirsiniz.,Ben başkalarının izine basıp yürümeyi bırakıp kendi özgün tarzımı oluşturmasaydım geleceğe seslenemezdim.,Şiir dünyasında klasikleşmenin yolunu bulmuştum: Kendimi yinelemeye değil kendimi yenilemeye çalışmalıydım.,Başkalarının tıpkısı olmayı reddettiğim için okuduğum şiirleri unutmadan elime kalemimi almadım. Kendi sözüm en uzaklara ulaştı.,D
bf948b3d-3cca-53fe-9d7e-d31e7721342c,MATEMATIK,"Herhangi ardışık 3 teriminin toplamı birbirine eşit olan bir $a_n$ dizisi için
$a_2 + a_3 = 2$
$a_2 + a_5 = 3$
olimits

olimitseşitliği sağlanmaktadır.
Buna göre,
$a_1 + a_2 + \dots + a_{25}$
olimits

olimitstoplamının sonucu kaçtır?",34,35,36,37,38,D
86a6c5a8-ad6a-59fb-863c-9b9f8e06a25b,KIMYA,"Oda koşullarında $0,1 \text{ M XOH}$ zayıf baz çözeltisinin pOH değeri kaçtır? ($K_b = 1 \cdot 10^{-6}$)",1,2,3,4,6,C
da98c9b1-e35a-553c-a2bd-36eb8aad6f1d,FIZIK,"Günlük hayatta karşılaşılan bazı olaylar aşağıdaki gibi ifade edilmiştir.
I. Uzaya gönderilen bir astronotun Dünya'ya döndüğünde adelelerinin ağrıması ve başının dönmesi
II. Yüksek gerilim hatlarına yakın bölgelerde çalıştırılan radyonun sesinde parazit oluşması
III. Bir cismin Dünya'da ölçülen ağırlığının Ay'dakine göre büyük olması
Buna göre, bu olaylardan hangileri manyetik alanın etkilerine örnek verilebilir?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",B
c12cf342-c960-5568-90ce-a27f76b0c231,MATEMATIK,"$a=5^b$, $b=2^c$, $c=3^a$ olduğuna göre; $a, b$ ve $c$ sayılarının doğru sıralanışı aşağıdakilerden hangisidir?",$c<b<a$,$b<c<a$,$a<b<c$,$a<c<b$,$c<a<b$,B
05d15c30-fbf9-557b-8aa7-bf08d6294188,MATEMATIK,"Aşağıdaki şekilde O merkezli çeyrek birim çember verilmiştir. $m(\widehat{BOA}) = \alpha$, $[AB] \perp [Ox]$, $[CD] \perp [Ox]$. Yukarıdaki verilere göre, $\frac{|BC|}{|AD|} + \frac{|CD|}{|AD|}$ toplamının eşiti aşağıdakilerden hangisidir?",$2\sin\alpha$,$4\cot\alpha$,$\tan\alpha$,$2\operatorname{cosec}\alpha$,$2\sec\alpha$,D
954e39f5-a87b-5c8f-9ab6-1cc244d376d9,MATEMATIK,"Her $n \in \mathbb{N}^+$ için $(a_n) = \frac{1}{n \cdot (n+1)}$ dizisi veriliyor. Buna göre, $(a_n)$ dizisinin ilk $5$ teriminin toplamı kaçtır?",$\frac{4}{5}$,$\frac{5}{6}$,$\frac{6}{7}$,$\frac{7}{8}$,$\frac{8}{9}$,B
d728a80a-0515-5f63-95b6-18f5529ca957,KIMYA,"Denklemi verilen tepkimede 5,4 gram X harcandığında 11,2 gram Fe metali elde ediliyor.
Buna göre,
I. X atomunun mol kütlesi 27 gramdır.
II. Tepkime sonucu 10,2 gram $X_2O_3$ oluşur.
III. 0,1 mol $Fe_2O_3$ harcanmıştır.
yargılarından hangileri doğrudur?
($O: 16 \ g/mol, Fe: 56 \ g/mol$)",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
9458857a-480b-574a-8717-c29c8e523022,COGRAFYA,"Bölge, bir mekânın değişik kriterler dikkate alınarak amaca göre sınıflandırılması ve sınırlandırılmasıdır. Bu amaçla oluşturulan bölgeler genel olarak şekilsel ve işlevsel olarak örneklendirilebilir. Buna göre aşağıdakilerden hangisi beşerî şekilsel bölgeye örnek gösterilebilir?",Türkiye'nin birinci derecede deprem kuşağındaki iller bölgesi,Dünyadaki kasırga bölgeleri,Asya Kıtası'nın çeltik tarımı bölgeleri,Savan bitki örtüsü bölgesi,İstanbul Büyükşehir Belediyesi Yetki Alanı Bölgesi,C
69bbd815-1906-5cfa-b8dd-41d1c8c4308b,FIZIK,"Sürtünmesi önemsenmeyen yatay bir yolda kütleleri farklı olan iki cisim hareketsiz durmaktadır. Bu cisimlere aynı anda sabit büyüklükte yatay kuvvetler uygulanıyor.
Kuvvetler bu cisimlere eşit süre uygulandığında hız büyüklükleri birbirine eşit oluyor.
Buna göre;
I. Cisimlerin aynı hıza ulaşana kadar geçen sürede ivme büyüklükleri birbirine eşittir.
II. Cisimlere etki eden kuvvetler eşit büyüklüktedir.
III. Cisimlerin ortalama hızları eşit büyüklüktedir.
yargılarından hangileri doğrudur?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III,C
2ff22f4c-fa97-556c-90c8-229dac5cb3ad,MATEMATIK,"Art arda olanların birer kenarı çakışacak biçimde yan yana dizilmiş karelerin üst kenarlarına bir sayı doğrusu aşağıdaki gibi yerleştiriliyor. Bu sayı doğrusunda; 0 sayısı 1 ve 2 nolu karelerin ortak köşesinde, $\sqrt{2}$ sayısı 3 ve 4 nolu karelerin ortak köşesinde olduğuna göre, $\sqrt{48}$ sayısı kaç nolu karenin kenarı üzerindedir?",1,2,3,4,5,B
1f802601-6056-5008-afed-77bdbc079f5c,MATEMATIK,"$x^2-8x+4=0$ denkleminin kökleri $x_1$ ve $x_2$ olduğuna göre, $\sqrt{x_1}+\sqrt{x_2}$ toplamı kaçtır?",$6\sqrt{2}$,$3\sqrt{3}$,$4\sqrt{3}$,$2\sqrt{10}$,$2\sqrt{3}$,D
60785b84-640c-5b5d-aa56-1b42b6156a08,FIZIK,"Birim zamanda iletkenden geçen yük miktarına akım denir. Hareketli yük olarak sadece elektronun düşünülmesi yanlıştır. Katı iletkenlerde akım elektronlarla sağlanırken iletken sıvılarda $(+)$ ve $(-)$ yüklü iyonlar akımı sağlar. Katı iletkenlerde yük (proton) hareket etmez olarak ifade edilmelidir. Buna göre, I. Katı iletkenlerde elektrik akımı $(+)$ yüklerin hareketi ile oluşmaz. II. İletken sıvılarda $(+)$ ve $(-)$ iyonlar elektrik akımını sağlar. III. Tüm sıvılar elektriği iletir. ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",C
e938c4bd-c8a9-5a3f-b309-6ba06890bd6f,MATEMATIK,"$f(x) = x \cdot (x-2) \cdot (x-3) \cdot (x+1)$ fonksiyonu veriliyor. Buna göre, $f'(x) = 0$ denkleminin kaç farklı gerçek kökü vardır?",0,2,3,4,5,C
5d6d92be-daa8-5113-a81d-5396040967e9,KIMYA,"Şermin çok çalışkan bir öğrenci olup her gece sabaha kadar ders çalışmaktadır. Bir gece uykusu gelir ve kahve yapmak için ısıtıcıya su koyarken rezistansın kireçlendiğini farkeder.
Buna göre, Şermin'in su ısıtıcısındaki kireçlenmeyi gidermek için;
I. limon tuzu,
II. sud kostik,
III. sirke
maddelerinden hangilerini kullanması uygundur?",Yalnız I,Yalnız II,Yalnız III,I ve II,I ve III,E
b018b47c-f322-52ea-9937-4dc7324c2a8d,MATEMATIK,"$\frac{a - b}{c} = \frac{b - c}{d} = \frac{c - d}{e} = \frac{2}{3}$ olduğuna göre, $\frac{(a + b) - (c + d)}{e - f}$ işleminin sonucu kaçtır?",$\frac{20}{9}$,$\frac{10}{9}$,$\frac{10}{3}$,$\frac{20}{3}$,$\frac{2}{9}$,A
91cddbe5-520f-557e-8965-86cd4bbe3b2b,MATEMATIK,"$f = \{(1, 5), (-1, 6), (3, 7), (4, 8)\}$ $g = \{(2, 3), (3, 4), (1, 5), (5, 6)\}$ olduğuna göre, $f+g$ fonksiyonu aşağıdakilerden hangisidir?","$\{(1, 10), (2, 9), (3, 11)\}$","$\{(1, 10), (5, 7)\}$","$\{(1, 10), (3, 11)\}$","$\{(3, 11), (4, 10), (5, 7)\}$","$\{(2, 9), (1, 10)\}$",C
00500058-4d35-5326-b454-7155f829c556,GEOMETRI,"Dik koordinat düzleminde $d_1: y=2x$, $d_2: 3y=4x$, $d_3: y=mx$ doğrularının kesişimiyle oluşan üçgen bir ikizkenar üçgen olduğuna göre, m aşağıdakilerden hangisi olamaz?",$-\frac{24}{7}$,-2,$-\frac{4}{3}$,$\frac{1}{2}$,1,E
469ca599-992b-50eb-9fc5-8bcb435292f7,MATEMATIK,"limiti değeri kaçtır?
$\lim_{x \to a} \frac{x^2-a^2}{x^2+2ax-3a^2}$",$\frac{1}{2}$,$\frac{1}{4}$,1,2,4,B
a56dda8d-087f-5fc4-b596-4f7149eed330,MATEMATIK,"$m, n$ ve $k$ gerçek sayıları için \n$m-n^2 < n-m^2 < 0 < m \cdot n \cdot k$ \n\neşitsizliği veriliyor. \n\nBuna göre, aşağıdaki sıralamalardan hangisi doğrudur?",$n < m < k$,$m < n < k$,$m < k < n$,$n < k < m$,$k < m < n$,D
6914564c-d3d8-5824-948b-ffcfe28391cf,MATEMATIK,"Yukarıda pozitif tam sayılarda tanımlı iki işlem verilmiştir. Buna göre, eşitliğini sağlayan $x$ değeri kaçtır?",13,15,19,23,27,C
4197043d-f2c8-55b5-b3ce-89770c83da61,KIMYA,"• $CO + MgO \rightarrow CO_2 + Mg$
• $2Na + ZnO \rightarrow Na_2O + Zn$

Yukarıdaki tepkimelerde aşağıdaki oksit türlerinden hangisinin örneği bulunmaz?",Asidik oksit,Amfoter oksit,Peroksit,Nötr oksit,Bazik oksit,C
6c903c84-fde7-5bc5-a3d6-db76710f08bf,FIZIK,"Bir çift yarık deneyinde yarıklar arası uzaklık d, ışığın dalga boyu $\lambda$, yarıklar ile perde arası uzaklık ise L dir. Perdede oluşan saçaklardan birinin genişliği, aşağıdakilerden hangisi yapılırsa artar?",d yi azaltma,L yi azaltma,$\lambda$ yı azaltma,Parlaklığı azaltma,Yarıklarla perde arasını su ile doldurma,A
7b22e523-a20c-5750-98ec-ed14e41447a4,MATEMATIK,"$k$ pozitif bir gerçel sayı olmak üzere, $y=kx$ doğrusu ile $y=x^2$ parabolü arasında kalan sınırlı bölgenin alanı $\frac{9}{8}$ birimkaredir. Buna göre, $k$ değeri kaçtır?",$\frac{3}{2}$,$\frac{4}{3}$,$\frac{7}{4}$,$\frac{7}{6}$,$\frac{5}{4}$,A
308e2830-4a0c-5fd1-934d-799cf05f6572,MATEMATIK,"İşleminin sonucu kaçtır?
$\frac{16}{64} + \frac{8}{32} - \frac{4}{16} + \frac{2}{8}$",1,2,3,4,8,A
7f6a21ad-873d-5eb8-9f82-11919ac5ef6a,MATEMATIK,"$\int_{0}^{3} f(x) dx = 5$ olduğuna göre, $\int_{0}^{3} [1-f(x)] dx + \int_{0}^{3} f(x) dx$ ifadesinin değeri kaçtır?",5,7,11,9,6,D
01dafb03-d27d-5aab-ac75-b0adff067f78,TURKCE,"(I) Yazınsal gösterge bilim, yapısallığın ilkelerinden beslenen bir bilim dalıdır ve esas olarak anlamsal ve yazınsal metinler üzerine odaklanmaktadır. (II) Bu bilim dalının en önemli temsilcilerinden biri Paris Göstergebilim Okulu'nun üyesi olan Algirdas Julien Greimas'tır. (III) Yazın sanatında ustalaşmak için nitelikli bir okuma yapmak şarttır. (IV) Yazın adamı, hangi tarzın ürününde eser üretmek istiyorsa o türün şaheserlerini okumak durumundadır. (V) Bir romancıyı düşünelim. (VI) Evrensel ölçekte ve kalıcı romanlar kaleme almak istiyorsa Tolstoy, Dostoyevski ve Balzac'ı okuyacaktır. (VII) Bir şairi düşünelim.
Bu parça iki paragrafa ayrılmak istenirse ikinci paragraf numaralanmış cümlelerin hangisi ile başlar?",III,IV,V,VI,VII,A
1e31c98c-3156-55f8-bba8-6fe2f79e571b,MATEMATIK,"Bir arkadaşı Ayşe'ye oturdukları evin ne zaman yapıldığını sormuştur. Ayşe de
• evin 1990 yılındaki yaşının kendisinin bugünkü yaşına,
• evin 2000 yılındaki yaşının eşinin bugünkü yaşına,
• evin 2020 yılındaki yaşının eşinin bugünkü yaşları toplamına
eşit olduğunu söylemiştir.
Buna göre, Ayşe'nin oturduğu ev hangi yılda yapılmıştır?",1960,1965,1970,1975,1980,C
d2b1b75c-d34f-5ad4-b79d-a1e8e2c3cd93,TARIH,Osmanlı Devleti'nde XVII. yüzyılda yaşanan; I. Genç Osman'ın yeniçeriler tarafından öldürülmesi. II. IV. Mehmet Dönemi'nde otuz kadar devlet adamının asılması gelişmelerine bakılarak aşağıdakilerden hangisine ulaşılabilir?,Batılı devletlerle iş birliği içine girilmiştir.,Yeniçeri Ocağı baskın altına alınmıştır.,Veraset sisteminde değişikliğe gidilmiştir.,Merkezi otorite sarsılmıştır.,İlmiye sınıfının yönetimdeki etkinliği artmıştır.,D
2a798b9c-8cec-5878-b1cf-f9a2855a19e8,MATEMATIK,"$f(x)=[1-(x^2-x)^n]^4$ fonksiyonu veriliyor. $f'(2)$ değeri $3^n$ ile tam bölünebildiğine göre, $n$'nin alabileceği en büyük tam sayı değeri kaçtır?",4,5,6,7,8,B
a11c5496-c8c1-5bc5-8b8a-4495ad6dd287,MATEMATIK,"$a, b$ ve $c$ gerçel sayılardır. $-4 \le a < 3$, $1 < b \le 2$, $c \ge -3$ olduğuna göre, $a+2b-c$ ifadesinin alabileceği en büyük tam sayı değeri kaçtır?",7,8,9,10,11,E
6506fede-3dbe-5bf1-a7eb-5fb1834036b7,MATEMATIK,"A ve B takımlarının yarıştığı bir yemek programında takımların yaptığı yemekler 24 kişilik bir jüriye tattırıldıktan sonra her bir jüri üyesinden A ya da B takımına bir oy vermesi isteniyor. Bu oylamayla ilgili aşağıdakiler biliniyor.
• Kullanılan ilk 16 oy sonrasında ilk durumda takımlar arasındaki oy farkı 2 oluyor.
• Sonradan kullanılan 8 oy takımlar arasındaki oy farkını değiştirmemiştir.
Buna göre,
I. İlk durumda önde olan takım son durumda da önde olduysa iki takım da sonradan kullanılan oylardan eşit miktarda oy almıştır.
II. İlk durumda geride olan takımın son durumda önde olduysa sonradan kullanılan 8 oyun 6'sını almıştır.
III. İlk durum ve son durumda önde olan takımlar farklı ise sonradan kullanılan oylar $\frac{1}{3}$ oranında dağıtılmıştır.
ifadelerinden hangileri doğrudur?",Yalnız I,Yalnız II,I ve II,II ve III,"I, II ve III",E
a7a0a0ca-ac8b-5590-b9a2-f3877eb63c26,KIMYA,"$p$ orbitali ile ilgili,
I. Manyetik kuantum sayısı($m_l$) $-1, 0, +1$ değerleri alır.
II. Eş enerjili üç tane orbitalden oluşur.
III. En küçük baş kuantum sayısı $1$'dir.
İfadelerinden hangileri doğrudur?",Yalnız I,I ve II,I ve III,II ve III,"I, II ve III",B
3368adc0-17e0-582b-8b06-bde72d6bc19b,KIMYA,"$\text{XO}_4^{2-}$ iyonundaki toplam elektron sayısı biliniyor.
Buna göre, X taneciği için,
I. atom numarası,
II. nötron sayısı,
III. kütle numarası
niceliklerinden hangileri bulunabilir? ($\text{}_{8}\text{O}$)",Yalnız I,Yalnız II,I ve III,II ve III,"I, II ve III",A
21f93e6d-ac01-5a51-9681-79e25c97efb7,MATEMATIK,"$a, b$ ve $c$ tam sayılar olmak üzere, $2a+b$ tek sayıdır. $b+c$ çift sayıdır. $a-c$ tek sayıdır. ifadeleri veriliyor. Buna göre, aşağıdaki ifadelerden hangisi her zaman doğrudur?",$a \cdot b \cdot c$ tek sayıdır.,$a+b+c$ tek sayıdır.,$b \cdot c+a$ tek sayıdır.,$a-b+c$ çift sayıdır.,$3a+2c+b$ çift sayıdır.,C
ef7d68e7-f738-5306-8d50-f2ab4f069e34,MATEMATIK,$k$ ve $m$ gerçel sayılar olmak üzere gerçel sayılar kümesi üzerinde $f$ ve $g$ fonksiyonları $f(x) = 2x^3 - 9x^2 - mx - k$ $g(x) = x^2 \cdot f(x)$ biçiminde tanımlanmaktadır. $f$ ve $g$ fonksiyonlarının $x = -1$ noktasında yerel ekstremumu vardır. Buna göre $k+m$ toplamı kaçtır?,31,33,35,37,39,D
77fb4732-e46b-586a-82c4-de03debe3770,MATEMATIK,"$m$ ve $n$ birer pozitif tam sayı olmak üzere, terimleri $x$'in artan kuvvetlerine göre sıralanmış
$P(x) = x^2 - 2 \cdot x^3 + 4 \cdot x^4 - \dots - x^m + x^n$
polinomu veriliyor.
Bu polinomun sıralanmış terimlerinin katsayıları bir geometrik dizi, kuvvetleri ise bir aritmetik dizi oluşturmaktadır.
$m+n=22$
olimits

olimitsolduğuna göre, $P(x-1)$ polinomunun sabit terimi kaçtır?",63,127,511,1023,2047,D
